freq_hz,angle_deg,spl_db
1500,-45,83.0864723399
1500,-42.5,83.2916853043
1500,-40,83.6682030669
1500,-37.5,84.2541960029
1500,-35,84.9782274894
1500,-32.5,85.7125973058
1500,-30,86.3489457841
1500,-27.5,86.8361676392
1500,-25,87.1820903857
1500,-22.5,87.4385767416
1500,-20,87.677450708
1500,-17.5,87.9556461872
1500,-15,88.2786853072
1500,-12.5,88.5934011213
1500,-10,88.8263809132
1500,-7.5,88.9367397964
1500,-5,88.941420925
1500,-2.5,88.9008088864
1500,0,88.8784118035
1500,2.5,88.9008088864
1500,5,88.941420925
1500,7.5,88.9367397964
1500,10,88.8263809132
1500,12.5,88.5934011213
1500,15,88.2786853072
1500,17.5,87.9556461872
1500,20,87.677450708
1500,22.5,87.4385767416
1500,25,87.1820903857
1500,27.5,86.8361676392
1500,30,86.3489457841
1500,32.5,85.7125973058
1500,35,84.9782274894
1500,37.5,84.2541960029
1500,40,83.6682030669
1500,42.5,83.2916853043
1500,45,83.0864723399
1503.34191665,-45,82.8590594605
1503.34191665,-42.5,83.0394587567
1503.34191665,-40,83.338214091
1503.34191665,-37.5,83.8568400816
1503.34191665,-35,84.5736738165
1503.34191665,-32.5,85.356252716
1503.34191665,-30,86.0664732595
1503.34191665,-27.5,86.6351177827
1503.34191665,-25,87.0673950998
1503.34191665,-22.5,87.415226677
1503.34191665,-20,87.7448155029
1503.34191665,-17.5,88.1051072166
1503.34191665,-15,88.4982542298
1503.34191665,-12.5,88.8724797781
1503.34191665,-10,89.1561407239
1503.34191665,-7.5,89.3087238094
1503.34191665,-5,89.3464674258
1503.34191665,-2.5,89.3277519114
1503.34191665,0,89.3131586936
1503.34191665,2.5,89.3277519114
1503.34191665,5,89.3464674258
1503.34191665,7.5,89.3087238094
1503.34191665,10,89.1561407239
1503.34191665,12.5,88.8724797781
1503.34191665,15,88.4982542298
1503.34191665,17.5,88.1051072166
1503.34191665,20,87.7448155029
1503.34191665,22.5,87.415226677
1503.34191665,25,87.0673950998
1503.34191665,27.5,86.6351177827
1503.34191665,30,86.0664732595
1503.34191665,32.5,85.356252716
1503.34191665,35,84.5736738165
1503.34191665,37.5,83.8568400816
1503.34191665,40,83.338214091
1503.34191665,42.5,83.0394587567
1503.34191665,45,82.8590594605
1506.69127891,-45,84.1121765239
1506.69127891,-42.5,84.3995806904
1506.69127891,-40,84.5500726819
1506.69127891,-37.5,84.7142294241
1506.69127891,-35,85.022314801
1506.69127891,-32.5,85.4887437463
1506.69127891,-30,86.0255703977
1506.69127891,-27.5,86.5429326573
1506.69127891,-25,87.0060968391
1506.69127891,-22.5,87.4240796416
