freq_hz,angle_deg,spl_db
1500,-45,90.5514205604
1500,-42.5,91.2136963317
1500,-40,91.777927893
1500,-37.5,92.2157516267
1500,-35,92.5025194209
1500,-32.5,92.6154303923
1500,-30,92.5315186519
1500,-27.5,92.2260394672
1500,-25,91.6719322342
1500,-22.5,90.8420852547
1500,-20,89.7195195014
1500,-17.5,88.329838163
1500,-15,86.8258772803
1500,-12.5,85.6163609979
1500,-10,85.2370733757
1500,-7.5,85.7063427721
1500,-5,86.4713971765
1500,-2.5,87.0622926038
1500,0,87.2757184263
1500,2.5,87.0622926038
1500,5,86.4713971765
1500,7.5,85.7063427721
1500,10,85.2370733757
1500,12.5,85.6163609979
1500,15,86.8258772803
1500,17.5,88.329838163
1500,20,89.7195195014
1500,22.5,90.8420852547
1500,25,91.6719322342
1500,27.5,92.2260394672
1500,30,92.5315186519
1500,32.5,92.6154303923
1500,35,92.5025194209
1500,37.5,92.2157516267
1500,40,91.777927893
1500,42.5,91.2136963317
1500,45,90.5514205604
1620.09619893,-45,87.1706952682
1620.09619893,-42.5,87.8702598813
1620.09619893,-40,88.6723927155
1620.09619893,-37.5,89.5158560118
1620.09619893,-35,90.3461087611
1620.09619893,-32.5,91.1163235109
1620.09619893,-30,91.7855023755
1620.09619893,-27.5,92.3173416794
1620.09619893,-25,92.6804939319
1620.09619893,-22.5,92.8497364421
1620.09619893,-20,92.807770225
1620.09619893,-17.5,92.5479748362
1620.09619893,-15,92.0788674203
1620.09619893,-12.5,91.4308644732
1620.09619893,-10,90.6644491015
1620.09619893,-7.5,89.8749335656
1620.09619893,-5,89.1841676592
1620.09619893,-2.5,88.7128841019
1620.09619893,0,88.5459622015
1620.09619893,2.5,88.7128841019
1620.09619893,5,89.1841676592
1620.09619893,7.5,89.8749335656
1620.09619893,10,90.6644491015
1620.09619893,12.5,91.4308644732
1620.09619893,15,92.0788674203
1620.09619893,17.5,92.5479748362
1620.09619893,20,92.807770225
1620.09619893,22.5,92.8497364421
1620.09619893,25,92.6804939319
1620.09619893,27.5,92.3173416794
1620.09619893,30,91.7855023755
1620.09619893,32.5,91.1163235109
1620.09619893,35,90.3461087611
1620.09619893,37.5,89.5158560118
1620.09619893,40,88.6723927155
1620.09619893,42.5,87.8702598813
1620.09619893,45,87.1706952682
1749.80779587,-45,86.9561143634
1749.80779587,-42.5,87.662065513
1749.80779587,-40,88.4114087878
1749.80779587,-37.5,89.144346962
1749.80779587,-35,89.8256416937
1749.80779587,-32.5,90.4385583353
1749.80779587,-30,90.9732820546
1749.80779587,-27.5,91.4173183746
1749.80779587,-25,91.7519289042
1749.80779587,-22.5,91.9553186693
1749.80779587,-20,92.0106216209
1749.80779587,-17.5,91.9159064301
1749.80779587,-15,91.6936323033
1749.80779587,-12.5,91.3955669639
1749.80779587,-10,91.0954599194
1749.80779587,-7.5,90.8628467078
1749.80779587,-5,90.7288565881
1749.80779587,-2.5,90.6755671689
1749.80779587,0,90.6641266934
1749.80779587,2.5,90.6755671689
1749.80779587,5,90.7288565881
1749.80779587,7.5,90.8628467078
1749.80779587,10,91.0954599194
1749.80779587,12.5,91.3955669639
1749.80779587,15,91.6936323033
1749.80779587,17.5,91.9159064301
1749.80779587,20,92.0106216209
1749.80779587,22.5,91.9553186693
1749.80779587,25,91.7519289042
1749.80779587,27.5,91.4173183746
1749.80779587,30,90.9732820546
1749.80779587,32.5,90.4385583353
1749.80779587,35,89.8256416937
1749.80779587,37.5,89.144346962
1749.80779587,40,88.4114087878
1749.80779587,42.5,87.662065513
1749.80779587,45,86.9561143634
1889.9046393,-45,85.385924756
1889.9046393,-42.5,86.3434650265
1889.9046393,-40,87.3035350415
1889.9046393,-37.5,88.1530140921
1889.9046393,-35,88.8345806407
1889.9046393,-32.5,89.3370833802
1889.9046393,-30,89.6819896943
1889.9046393,-27.5,89.9104487062
1889.9046393,-25,90.0695989978
1889.9046393,-22.5,90.1998509286
1889.9046393,-20,90.3295684218
1889.9046393,-17.5,90.4807215461
1889.9046393,-15,90.6776723602
1889.9046393,-12.5,90.9441744488
1889.9046393,-10,91.2840450072
1889.9046393,-7.5,91.6628727597
1889.9046393,-5,92.0129796331
1889.9046393,-2.5,92.2597428954
1889.9046393,0,92.3485316
1889.9046393,2.5,92.2597428954
1889.9046393,5,92.0129796331
1889.9046393,7.5,91.6628727597
1889.9046393,10,91.2840450072
1889.9046393,12.5,90.9441744488
1889.9046393,15,90.6776723602
1889.9046393,17.5,90.4807215461
1889.9046393,20,90.3295684218
1889.9046393,22.5,90.1998509286
1889.9046393,25,90.0695989978
1889.9046393,27.5,89.9104487062
1889.9046393,30,89.6819896943
1889.9046393,32.5,89.3370833802
1889.9046393,35,88.8345806407
1889.9046393,37.5,88.1530140921
1889.9046393,40,87.3035350415
1889.9046393,42.5,86.3434650265
1889.9046393,45,85.385924756
2041.21821499,-45,85.5696245524
2041.21821499,-42.5,86.5494847065
2041.21821499,-40,87.5265892667
2041.21821499,-37.5,88.4707010429
2041.21821499,-35,89.3262175684
2041.21821499,-32.5,90.0349228781
2041.21821499,-30,90.5578512873
2041.21821499,-27.5,90.8857753454
2041.21821499,-25,91.0408584464
2041.21821499,-22.5,91.0735270557
2041.21821499,-20,91.0552743517
2041.21821499,-17.5,91.0659907803
2041.21821499,-15,91.1749813882
2041.21821499,-12.5,91.4182010603
2041.21821499,-10,91.781006211
2041.21821499,-7.5,92.1998654082
2041.21821499,-5,92.5858549333
2041.21821499,-2.5,92.8553037044
2041.21821499,0,92.9516630898
2041.21821499,2.5,92.8553037044
2041.21821499,5,92.5858549333
2041.21821499,7.5,92.1998654082
2041.21821499,10,91.781006211
2041.21821499,12.5,91.4182010603
2041.21821499,15,91.1749813882
2041.21821499,17.5,91.0659907803
2041.21821499,20,91.0552743517
2041.21821499,22.5,91.0735270557
2041.21821499,25,91.0408584464
2041.21821499,27.5,90.8857753454
2041.21821499,30,90.5578512873
2041.21821499,32.5,90.0349228781
2041.21821499,35,89.3262175684
2041.21821499,37.5,88.4707010429
2041.21821499,40,87.5265892667
2041.21821499,42.5,86.5494847065
2041.21821499,45,85.5696245524
2204.64658086,-45,84.5099117979
2204.64658086,-42.5,85.5938169683
2204.64658086,-40,86.789247373
2204.64658086,-37.5,87.9207066665
2204.64658086,-35,88.8723349746
2204.64658086,-32.5,89.5788422721
2204.64658086,-30,90.0139523135
2204.64658086,-27.5,90.1862076088
2204.64658086,-25,90.1416283791
2204.64658086,-22.5,89.9684520076
2204.64658086,-20,89.793210461
2204.64658086,-17.5,89.7531637124
2204.64658086,-15,89.9439869273
2204.64658086,-12.5,90.3750332856
2204.64658086,-10,90.9698102496
2204.64658086,-7.5,91.6057301154
2204.64658086,-5,92.1584815844
2204.64658086,-2.5,92.5301688667
2204.64658086,0,92.6607273978
2204.64658086,2.5,92.5301688667
2204.64658086,5,92.1584815844
2204.64658086,7.5,91.6057301154
2204.64658086,10,90.9698102496
2204.64658086,12.5,90.3750332856
2204.64658086,15,89.9439869273
2204.64658086,17.5,89.7531637124
2204.64658086,20,89.793210461
2204.64658086,22.5,89.9684520076
2204.64658086,25,90.1416283791
2204.64658086,27.5,90.1862076088
2204.64658086,30,90.0139523135
