freq_hz,angle_deg,spl_db
1500,-45,67.4483460987
1500,-42.5,68.3593309827
1500,-40,69.2586517705
1500,-37.5,70.1211839661
1500,-35,70.8726455296
1500,-32.5,71.440596233
1500,-30,71.812960032
1500,-27.5,72.0714220897
1500,-25,72.3176281949
1500,-22.5,72.5065165241
1500,-20,72.4121144811
1500,-17.5,71.791574134
1500,-15,70.5506387357
1500,-12.5,68.8790832321
1500,-10,67.3884863996
1500,-7.5,66.7998409135
1500,-5,67.0662073538
1500,-2.5,67.5458264307
1500,0,67.7569960139
1500,2.5,67.5458264307
1500,5,67.0662073538
1500,7.5,66.7998409135
1500,10,67.3884863996
1500,12.5,68.8790832321
1500,15,70.5506387357
1500,17.5,71.791574134
1500,20,72.4121144811
1500,22.5,72.5065165241
1500,25,72.3176281949
1500,27.5,72.0714220897
1500,30,71.812960032
1500,32.5,71.440596233
1500,35,70.8726455296
1500,37.5,70.1211839661
1500,40,69.2586517705
1500,42.5,68.3593309827
1500,45,67.4483460987
1503.34191665,-45,66.1805489662
1503.34191665,-42.5,67.3971240887
1503.34191665,-40,68.5536040502
1503.34191665,-37.5,69.5474954105
1503.34191665,-35,70.2839764166
1503.34191665,-32.5,70.7075900005
1503.34191665,-30,70.8356580699
1503.34191665,-27.5,70.812704254
1503.34191665,-25,70.8792160024
1503.34191665,-22.5,71.1261031384
1503.34191665,-20,71.3243496346
1503.34191665,-17.5,71.1535332314
1503.34191665,-15,70.4729724146
1503.34191665,-12.5,69.4206471718
1503.34191665,-10,68.4189690902
1503.34191665,-7.5,67.9346503666
1503.34191665,-5,68.0131304247
1503.34191665,-2.5,68.2932616704
1503.34191665,0,68.428337728
1503.34191665,2.5,68.2932616704
1503.34191665,5,68.0131304247
1503.34191665,7.5,67.9346503666
1503.34191665,10,68.4189690902
1503.34191665,12.5,69.4206471718
1503.34191665,15,70.4729724146
1503.34191665,17.5,71.1535332314
1503.34191665,20,71.3243496346
1503.34191665,22.5,71.1261031384
1503.34191665,25,70.8792160024
1503.34191665,27.5,70.812704254
1503.34191665,30,70.8356580699
1503.34191665,32.5,70.7075900005
1503.34191665,35,70.2839764166
1503.34191665,37.5,69.5474954105
1503.34191665,40,68.5536040502
1503.34191665,42.5,67.3971240887
1503.34191665,45,66.1805489662
1506.69127891,-45,65.4402408072
1506.69127891,-42.5,66.9241387042
1506.69127891,-40,68.2920813536
1506.69127891,-37.5,69.33785069
1506.69127891,-35,69.9606742244
1506.69127891,-32.5,70.1416831859
1506.69127891,-30,69.9379944798
1506.69127891,-27.5,69.5716509576
1506.69127891,-25,69.4803334317
1506.69127891,-22.5,69.9201056054
1506.69127891,-20,70.5359637948
1506.69127891,-17.5,70.8143997278
1506.69127891,-15,70.5484133486
1506.69127891,-12.5,69.8650072283
1506.69127891,-10,69.1409130417
1506.69127891,-7.5,68.7680557877
1506.69127891,-5,68.8092594577
1506.69127891,-2.5,69.0119220052
1506.69127891,0,69.1126164479
1506.69127891,2.5,69.0119220052
1506.69127891,5,68.8092594577
1506.69127891,7.5,68.7680557877
1506.69127891,10,69.1409130417
1506.69127891,12.5,69.8650072283
1506.69127891,15,70.5484133486
1506.69127891,17.5,70.8143997278
1506.69127891,20,70.5359637948
1506.69127891,22.5,69.9201056054
1506.69127891,25,69.4803334317
1506.69127891,27.5,69.5716509576
1506.69127891,30,69.9379944798
1506.69127891,32.5,70.1416831859
1506.69127891,35,69.9606742244
1506.69127891,37.5,69.33785069
1506.69127891,40,68.2920813536
1506.69127891,42.5,66.9241387042
1506.69127891,45,65.4402408072
1510.04810336,-45,65.0882583431
1510.04810336,-42.5,66.6987182578
1510.04810336,-40,68.2279088871
1510.04810336,-37.5,69.2940413604
1510.04810336,-35,69.754967535
1510.04810336,-32.5,69.6130519863
1510.04810336,-30,68.9710747849
1510.04810336,-27.5,68.174647327
1510.04810336,-25,67.988530686
1510.04810336,-22.5,68.8285293155
1510.04810336,-20,69.9674001382
1510.04810336,-17.5,70.6473626406
1510.04810336,-15,70.6617006077
1510.04810336,-12.5,70.1731157218
1510.04810336,-10,69.5638217091
1510.04810336,-7.5,69.2180177441
1510.04810336,-5,69.2246039803
1510.04810336,-2.5,69.382978681
1510.04810336,0,69.4653961259
1510.04810336,2.5,69.382978681
1510.04810336,5,69.2246039803
1510.04810336,7.5,69.2180177441
1510.04810336,10,69.5638217091
1510.04810336,12.5,70.1731157218
1510.04810336,15,70.6617006077
1510.04810336,17.5,70.6473626406
1510.04810336,20,69.9674001382
1510.04810336,22.5,68.8285293155
1510.04810336,25,67.988530686
1510.04810336,27.5,68.174647327
1510.04810336,30,68.9710747849
1510.04810336,32.5,69.6130519863
1510.04810336,35,69.754967535
1510.04810336,37.5,69.2940413604
1510.04810336,40,68.2279088871
1510.04810336,42.5,66.6987182578
1510.04810336,45,65.0882583431
1513.41240662,-45,64.9911576301
1513.41240662,-42.5,66.5278310096
1513.41240662,-40,68.1575190518
1513.41240662,-37.5,69.2393910363
1513.41240662,-35,69.538356625
1513.41240662,-32.5,69.0418434082
1513.41240662,-30,67.8842853088
1513.41240662,-27.5,66.6117652566
1513.41240662,-25,66.5329613092
1513.41240662,-22.5,68.0078197521
1513.41240662,-20,69.6405133701
1513.41240662,-17.5,70.5883843201
1513.41240662,-15,70.7486126682
1513.41240662,-12.5,70.3357379542
1513.41240662,-10,69.7441570855
1513.41240662,-7.5,69.3687474147
1513.41240662,-5,69.3291853404
1513.41240662,-2.5,69.4540545946
1513.41240662,0,69.5251767669
1513.41240662,2.5,69.4540545946
1513.41240662,5,69.3291853404
1513.41240662,7.5,69.3687474147
1513.41240662,10,69.7441570855
1513.41240662,12.5,70.3357379542
1513.41240662,15,70.7486126682
1513.41240662,17.5,70.5883843201
1513.41240662,20,69.6405133701
1513.41240662,22.5,68.0078197521
1513.41240662,25,66.5329613092
1513.41240662,27.5,66.6117652566
1513.41240662,30,67.8842853088
1513.41240662,32.5,69.0418434082
1513.41240662,35,69.538356625
1513.41240662,37.5,69.2393910363
1513.41240662,40,68.1575190518
1513.41240662,42.5,66.5278310096
1513.41240662,45,64.9911576301
1516.78420537,-45,65.010605581
1516.78420537,-42.5,66.2763011703
1516.78420537,-40,67.940343988
1516.78420537,-37.5,69.0475779241
1516.78420537,-35,69.2187975473
1516.78420537,-32.5,68.3920208272
1516.78420537,-30,66.7166766717
1516.78420537,-27.5,65.0791889274
1516.78420537,-25,65.5063013387
1516.78420537,-22.5,67.6471975794
1516.78420537,-20,69.5390638599
1516.78420537,-17.5,70.5649863804
1516.78420537,-15,70.7507304327
1516.78420537,-12.5,70.3369367106
1516.78420537,-10,69.71518357
1516.78420537,-7.5,69.2885442757
1516.78420537,-5,69.2043813255
1516.78420537,-2.5,69.3071856215
1516.78420537,0,69.3729319849
1516.78420537,2.5,69.3071856215
1516.78420537,5,69.2043813255
1516.78420537,7.5,69.2885442757
1516.78420537,10,69.71518357
1516.78420537,12.5,70.3369367106
1516.78420537,15,70.7507304327
1516.78420537,17.5,70.5649863804
1516.78420537,20,69.5390638599
1516.78420537,22.5,67.6471975794
1516.78420537,25,65.5063013387
1516.78420537,27.5,65.0791889274
1516.78420537,30,66.7166766717
1516.78420537,32.5,68.3920208272
1516.78420537,35,69.2187975473
1516.78420537,37.5,69.0475779241
1516.78420537,40,67.940343988
1516.78420537,42.5,66.2763011703
1516.78420537,45,65.010605581
1520.1635163,-45,65.0529988976
1520.1635163,-42.5,65.8948889947
1520.1635163,-40,67.5199713517
1520.1635163,-37.5,68.665487632
1520.1635163,-35,68.762023003
1520.1635163,-32.5,67.6827640102
1520.1635163,-30,65.618579232
1520.1635163,-27.5,64.0281045134
1520.1635163,-25,65.3039077456
1520.1635163,-22.5,67.7719790554
1520.1635163,-20,69.6099447239
1520.1635163,-17.5,70.5397429527
1520.1635163,-15,70.6566168746
1520.1635163,-12.5,70.1920649654
1520.1635163,-10,69.518427859
1520.1635163,-7.5,69.0386615722
1520.1635163,-5,68.9200231375
1520.1635163,-2.5,69.0127301497
1520.1635163,0,69.0781424542
1520.1635163,2.5,69.0127301497
1520.1635163,5,68.9200231375
1520.1635163,7.5,69.0386615722
1520.1635163,10,69.518427859
1520.1635163,12.5,70.1920649654
1520.1635163,15,70.6566168746
1520.1635163,17.5,70.5397429527
1520.1635163,20,69.6099447239
1520.1635163,22.5,67.7719790554
1520.1635163,25,65.3039077456
1520.1635163,27.5,64.0281045134
1520.1635163,30,65.618579232
1520.1635163,32.5,67.6827640102
1520.1635163,35,68.762023003
1520.1635163,37.5,68.665487632
1520.1635163,40,67.5199713517
1520.1635163,42.5,65.8948889947
1520.1635163,45,65.0529988976
1523.55035614,-45,65.0939987358
1523.55035614,-42.5,65.4220419816
1523.55035614,-40,66.9230857903
1523.55035614,-37.5,68.1134743296
1523.55035614,-35,68.1927216766
1523.55035614,-32.5,66.9755074242
1523.55035614,-30,64.7902020972
1523.55035614,-27.5,63.8047927799
1523.55035614,-25,65.7993556471
1523.55035614,-22.5,68.1982944804
1523.55035614,-20,69.7885163188
1523.55035614,-17.5,70.5185019554
1523.55035614,-15,70.504731433
1523.55035614,-12.5,69.9544097942
1523.55035614,-10,69.2130973341
1523.55035614,-7.5,68.677654382
1523.55035614,-5,68.5288240856
1523.55035614,-2.5,68.6163879528
1523.55035614,0,68.6834132892
1523.55035614,2.5,68.6163879528
1523.55035614,5,68.5288240856
1523.55035614,7.5,68.677654382
1523.55035614,10,69.2130973341
1523.55035614,12.5,69.9544097942
1523.55035614,15,70.504731433
1523.55035614,17.5,70.5185019554
1523.55035614,20,69.7885163188
1523.55035614,22.5,68.1982944804
1523.55035614,25,65.7993556471
1523.55035614,27.5,63.8047927799
1523.55035614,30,64.7902020972
1523.55035614,32.5,66.9755074242
1523.55035614,35,68.1927216766
1523.55035614,37.5,68.1134743296
1523.55035614,40,66.9230857903
1523.55035614,42.5,65.4220419816
1523.55035614,45,65.0939987358
1526.94474168,-45,65.1483297631
1526.94474168,-42.5,64.9463704882
1526.94474168,-40,66.2265047357
1526.94474168,-37.5,67.4534165162
1526.94474168,-35,67.5672428808
1526.94474168,-32.5,66.3412372321
1526.94474168,-30,64.3528285569
1526.94474168,-27.5,64.2265571257
1526.94474168,-25,66.5462863658
1526.94474168,-22.5,68.710936432
1526.94474168,-20,70.0159603345
1526.94474168,-17.5,70.5202101605
1526.94474168,-15,70.3495415784
1526.94474168,-12.5,69.690954971
1526.94474168,-10,68.8642062158
1526.94474168,-7.5,68.2586143182
1526.94474168,-5,68.0683285711
1526.94474168,-2.5,68.143718041
1526.94474168,0,68.2099695587
1526.94474168,2.5,68.143718041
1526.94474168,5,68.0683285711
1526.94474168,7.5,68.2586143182
1526.94474168,10,68.8642062158
1526.94474168,12.5,69.690954971
1526.94474168,15,70.3495415784
1526.94474168,17.5,70.5202101605
1526.94474168,20,70.0159603345
1526.94474168,22.5,68.710936432
1526.94474168,25,66.5462863658
1526.94474168,27.5,64.2265571257
