freq_hz,angle_deg,spl_db
1500,-45,83.4973837299
1500,-42.5,83.6696788656
1500,-40,83.5272903279
1500,-37.5,83.158888813
1500,-35,82.7018008078
1500,-32.5,82.327799923
1500,-30,82.1959148642
1500,-27.5,82.3916916636
1500,-25,82.8967786486
1500,-22.5,83.6082209851
1500,-20,84.3897728208
1500,-17.5,85.1228766863
1500,-15,85.7334421963
1500,-12.5,86.1935461792
1500,-10,86.5100559963
1500,-7.5,86.7096775466
1500,-5,86.8247796809
1500,-2.5,86.8826556889
1500,0,86.9001204463
1500,2.5,86.8826556889
1500,5,86.8247796809
1500,7.5,86.7096775466
1500,10,86.5100559963
1500,12.5,86.1935461792
1500,15,85.7334421963
1500,17.5,85.1228766863
1500,20,84.3897728208
1500,22.5,83.6082209851
1500,25,82.8967786486
1500,27.5,82.3916916636
1500,30,82.1959148642
1500,32.5,82.327799923
1500,35,82.7018008078
1500,37.5,83.158888813
1500,40,83.5272903279
1500,42.5,83.6696788656
1500,45,83.4973837299
1503.34191665,-45,83.5854578053
1503.34191665,-42.5,83.753089678
1503.34191665,-40,83.5824035156
1503.34191665,-37.5,83.1540273591
1503.34191665,-35,82.6045455005
1503.34191665,-32.5,82.1239210842
1503.34191665,-30,81.9131808262
1503.34191665,-27.5,82.1015303061
1503.34191665,-25,82.6784924109
1503.34191665,-22.5,83.5078685192
1503.34191665,-20,84.4108524059
1503.34191665,-17.5,85.2426643873
1503.34191665,-15,85.9211847961
1503.34191665,-12.5,86.4205740155
1503.34191665,-10,86.7535556347
1503.34191665,-7.5,86.9538294521
1503.34191665,-5,87.061264821
1503.34191665,-2.5,87.1105901757
1503.34191665,0,87.1244535841
1503.34191665,2.5,87.1105901757
1503.34191665,5,87.061264821
1503.34191665,7.5,86.9538294521
1503.34191665,10,86.7535556347
1503.34191665,12.5,86.4205740155
1503.34191665,15,85.9211847961
1503.34191665,17.5,85.2426643873
1503.34191665,20,84.4108524059
1503.34191665,22.5,83.5078685192
1503.34191665,25,82.6784924109
1503.34191665,27.5,82.1015303061
1503.34191665,30,81.9131808262
1503.34191665,32.5,82.1239210842
1503.34191665,35,82.6045455005
1503.34191665,37.5,83.1540273591
1503.34191665,40,83.5824035156
1503.34191665,42.5,83.753089678
1503.34191665,45,83.5854578053
1506.69127891,-45,83.8214812194
1506.69127891,-42.5,83.9480827354
1506.69127891,-40,83.6692624783
1506.69127891,-37.5,83.060268568
1506.69127891,-35,82.2721540745
1506.69127891,-32.5,81.5505092799
1506.69127891,-30,81.1941982445
