freq_hz,angle_deg,spl_db
1000,-45,6.30547488401
1000,-42.5,6.88107878787
1000,-40,7.42353296753
1000,-37.5,7.92123633078
1000,-35,8.36491911907
1000,-32.5,8.74846304081
1000,-30,9.06934187779
1000,-27.5,9.32874733421
1000,-25,9.53141640593
1000,-22.5,9.68511823062
1000,-20,9.79973589486
1000,-17.5,9.88593397895
1000,-15,9.95355195477
1000,-12.5,10.0100601161
1000,-10,10.0595366057
1000,-7.5,10.1025410224
1000,-5,10.136957009
1000,-2.5,10.1595038992
1000,0,10.1673811989
1000,2.5,10.1595038992
1000,5,10.136957009
1000,7.5,10.1025410224
1000,10,10.0595366057
1000,12.5,10.0100601161
1000,15,9.95355195477
1000,17.5,9.88593397895
1000,20,9.79973589486
1000,22.5,9.68511823062
1000,25,9.53141640593
1000,27.5,9.32874733421
1000,30,9.06934187779
1000,32.5,8.74846304081
1000,35,8.36491911907
1000,37.5,7.92123633078
1000,40,7.42353296753
1000,42.5,6.88107878787
1000,45,6.30547488401
1139.11224808,-45,5.27651329179
1139.11224808,-42.5,6.05527928649
1139.11224808,-40,6.82100852462
1139.11224808,-37.5,7.54727150848
1139.11224808,-35,8.21091394612
1139.11224808,-32.5,8.79350890875
1139.11224808,-30,9.28190110716
1139.11224808,-27.5,9.66825129957
1139.11224808,-25,9.94989949849
1139.11224808,-22.5,10.1292255675
1139.11224808,-20,10.2135511366
1139.11224808,-17.5,10.2150099173
1139.11224808,-15,10.1502181666
1139.11224808,-12.5,10.0395243604
1139.11224808,-10,9.90565240107
1139.11224808,-7.5,9.77171678059
1139.11224808,-5,9.65885132872
1139.11224808,-2.5,9.58391022729
1139.11224808,0,9.55769348559
1139.11224808,2.5,9.58391022729
1139.11224808,5,9.65885132872
1139.11224808,7.5,9.77171678059
1139.11224808,10,9.90565240107
1139.11224808,12.5,10.0395243604
1139.11224808,15,10.1502181666
1139.11224808,17.5,10.2150099173
1139.11224808,20,10.2135511366
1139.11224808,22.5,10.1292255675
1139.11224808,25,9.94989949849
1139.11224808,27.5,9.66825129957
1139.11224808,30,9.28190110716
1139.11224808,32.5,8.79350890875
1139.11224808,35,8.21091394612
1139.11224808,37.5,7.54727150848
1139.11224808,40,6.82100852462
1139.11224808,42.5,6.05527928649
1139.11224808,45,5.27651329179
1297.57671373,-45,5.97618086652
1297.57671373,-42.5,6.63559741425
1297.57671373,-40,7.28956917713
1297.57671373,-37.5,7.91814692712
1297.57671373,-35,8.50095128929
1297.57671373,-32.5,9.01912899777
1297.57671373,-30,9.45678209066
1297.57671373,-27.5,9.80191270745
1297.57671373,-25,10.0470204725
1297.57671373,-22.5,10.1895181653
1297.57671373,-20,10.232102701
1297.57671373,-17.5,10.1831442245
1297.57671373,-15,10.057042207
1297.57671373,-12.5,9.87434726103
1297.57671373,-10,9.66128208508
1297.57671373,-7.5,9.44818534465
1297.57671373,-5,9.26648763738
1297.57671373,-2.5,9.14426169658
1297.57671373,0,9.10115738761
1297.57671373,2.5,9.14426169658
1297.57671373,5,9.26648763738
1297.57671373,7.5,9.44818534465
1297.57671373,10,9.66128208508
1297.57671373,12.5,9.87434726103
1297.57671373,15,10.057042207
1297.57671373,17.5,10.1831442245
1297.57671373,20,10.232102701
1297.57671373,22.5,10.1895181653
1297.57671373,25,10.0470204725
1297.57671373,27.5,9.80191270745
1297.57671373,30,9.45678209066
1297.57671373,32.5,9.01912899777
1297.57671373,35,8.50095128929
1297.57671373,37.5,7.91814692712
1297.57671373,40,7.28956917713
1297.57671373,42.5,6.63559741425
1297.57671373,45,5.97618086652
1478.08552743,-45,5.57722976623
1478.08552743,-42.5,7.21541703651
1478.08552743,-40,8.4765479915
1478.08552743,-37.5,9.40024523965
1478.08552743,-35,10.0228483419
1478.08552743,-32.5,10.3792804995
1478.08552743,-30,10.5066139022
1478.08552743,-27.5,10.4483962995
1478.08552743,-25,10.259431923
1478.08552743,-22.5,10.009653236
1478.08552743,-20,9.78292442472
1478.08552743,-17.5,9.66391443579
1478.08552743,-15,9.71076081174
1478.08552743,-12.5,9.9279011088
1478.08552743,-10,10.2634406303
1478.08552743,-7.5,10.6349488615
1478.08552743,-5,10.961219068
1478.08552743,-2.5,11.1810046402
1478.08552743,0,11.2581837959
1478.08552743,2.5,11.1810046402
1478.08552743,5,10.961219068
