freq_hz,angle_deg,spl_db
1500,-45,79.5344134536
1500,-42.5,80.6254910535
1500,-40,81.7327610797
1500,-37.5,82.8187751583
1500,-35,83.8579260551
1500,-32.5,84.8352756981
1500,-30,85.7439526318
1500,-27.5,86.5824045826
1500,-25,87.3519958728
1500,-22.5,88.05507876
1500,-20,88.6935702024
1500,-17.5,89.2680546331
1500,-15,89.777412384
1500,-12.5,90.2189189692
1500,-10,90.5886955911
1500,-7.5,90.8823512888
1500,-5,91.0956604405
1500,-2.5,91.2251579151
1500,0,91.2685847145
1500,2.5,91.2251579151
1500,5,91.0956604405
1500,7.5,90.8823512888
1500,10,90.5886955911
1500,12.5,90.2189189692
1500,15,89.777412384
1500,17.5,89.2680546331
1500,20,88.6935702024
1500,22.5,88.05507876
1500,25,87.3519958728
1500,27.5,86.5824045826
1500,30,85.7439526318
1500,32.5,84.8352756981
1500,35,83.8579260551
1500,37.5,82.8187751583
1500,40,81.7327610797
1500,42.5,80.6254910535
1500,45,79.5344134536
1575.31661946,-45,83.0419882886
1575.31661946,-42.5,83.3302401593
1575.31661946,-40,83.5937150821
1575.31661946,-37.5,83.8256678021
1575.31661946,-35,84.0189929097
1575.31661946,-32.5,84.1680895506
1575.31661946,-30,84.2707068129
1575.31661946,-27.5,84.3294950592
1575.31661946,-25,84.3529322469
1575.31661946,-22.5,84.3551603305
1575.31661946,-20,84.3541869704
1575.31661946,-17.5,84.3681816426
1575.31661946,-15,84.4104754062
1575.31661946,-12.5,84.4850612859
1575.31661946,-10,84.5848310235
1575.31661946,-7.5,84.6936249835
1575.31661946,-5,84.7911227875
1575.31661946,-2.5,84.8584028856
1575.31661946,0,84.8823766466
1575.31661946,2.5,84.8584028856
1575.31661946,5,84.7911227875
1575.31661946,7.5,84.6936249835
1575.31661946,10,84.5848310235
1575.31661946,12.5,84.4850612859
1575.31661946,15,84.4104754062
1575.31661946,17.5,84.3681816426
1575.31661946,20,84.3541869704
1575.31661946,22.5,84.3551603305
1575.31661946,25,84.3529322469
1575.31661946,27.5,84.3294950592
1575.31661946,30,84.2707068129
1575.31661946,32.5,84.1680895506
1575.31661946,35,84.0189929097
1575.31661946,37.5,83.8256678021
1575.31661946,40,83.5937150821
1575.31661946,42.5,83.3302401593
1575.31661946,45,83.0419882886
1654.41496769,-45,82.4508416153
1654.41496769,-42.5,82.942238005
1654.41496769,-40,83.4411519376
