freq_hz,angle_deg,spl_db
1500,-45,88.7324510526
1500,-42.5,89.0441073039
1500,-40,89.2863853577
1500,-37.5,89.4309901838
1500,-35,89.4450148003
1500,-32.5,89.2912916196
1500,-30,88.9275222644
1500,-27.5,88.3042226129
1500,-25,87.3621941504
1500,-22.5,86.0333711792
1500,-20,84.2641703299
1500,-17.5,82.1485155334
1500,-15,80.4039700594
1500,-12.5,80.4826828057
1500,-10,82.1632297622
1500,-7.5,83.9781153766
1500,-5,85.3286817701
1500,-2.5,86.1281290689
1500,0,86.3910850994
1500,2.5,86.1281290689
1500,5,85.3286817701
1500,7.5,83.9781153766
1500,10,82.1632297622
1500,12.5,80.4826828057
1500,15,80.4039700594
1500,17.5,82.1485155334
1500,20,84.2641703299
1500,22.5,86.0333711792
1500,25,87.3621941504
1500,27.5,88.3042226129
1500,30,88.9275222644
1500,32.5,89.2912916196
1500,35,89.4450148003
1500,37.5,89.4309901838
1500,40,89.2863853577
1500,42.5,89.0441073039
1500,45,88.7324510526
1620.09619893,-45,83.7574667361
1620.09619893,-42.5,84.0327794489
1620.09619893,-40,84.5491624169
1620.09619893,-37.5,85.2596854223
1620.09619893,-35,86.0815210216
1620.09619893,-32.5,86.9238712594
1620.09619893,-30,87.7072419912
1620.09619893,-27.5,88.3704274707
1620.09619893,-25,88.870085012
1620.09619893,-22.5,89.1779899118
1620.09619893,-20,89.2787496322
1620.09619893,-17.5,89.1691255195
1620.09619893,-15,88.8594191873
1620.09619893,-12.5,88.3770552134
1620.09619893,-10,87.7718654756
1620.09619893,-7.5,87.1209086033
1620.09619893,-5,86.5275607335
1620.09619893,-2.5,86.106999523
1620.09619893,0,85.95431688
1620.09619893,2.5,86.106999523
1620.09619893,5,86.5275607335
1620.09619893,7.5,87.1209086033
1620.09619893,10,87.7718654756
1620.09619893,12.5,88.3770552134
1620.09619893,15,88.8594191873
1620.09619893,17.5,89.1691255195
1620.09619893,20,89.2787496322
1620.09619893,22.5,89.1779899118
1620.09619893,25,88.870085012
1620.09619893,27.5,88.3704274707
1620.09619893,30,87.7072419912
1620.09619893,32.5,86.9238712594
1620.09619893,35,86.0815210216
1620.09619893,37.5,85.2596854223
1620.09619893,40,84.5491624169
1620.09619893,42.5,84.0327794489
1620.09619893,45,83.7574667361
1749.80779587,-45,83.6283871145
1749.80779587,-42.5,83.8465824882
1749.80779587,-40,84.290489901
1749.80779587,-37.5,84.9313115272
1749.80779587,-35,85.7017403768
1749.80779587,-32.5,86.5221343793
1749.80779587,-30,87.3189347478
1749.80779587,-27.5,88.032057626
1749.80779587,-25,88.6161806955
1749.80779587,-22.5,89.040303888
1749.80779587,-20,89.28755054
1749.80779587,-17.5,89.3558313002
1749.80779587,-15,89.259356538
1749.80779587,-12.5,89.0302304091
1749.80779587,-10,88.7181760196
1749.80779587,-7.5,88.3855366758
1749.80779587,-5,88.0961636226
1749.80779587,-2.5,87.90183633
1749.80779587,0,87.8337438092
1749.80779587,2.5,87.90183633
1749.80779587,5,88.0961636226
1749.80779587,7.5,88.3855366758
1749.80779587,10,88.7181760196
1749.80779587,12.5,89.0302304091
1749.80779587,15,89.259356538
1749.80779587,17.5,89.3558313002
1749.80779587,20,89.28755054
1749.80779587,22.5,89.040303888
1749.80779587,25,88.6161806955
1749.80779587,27.5,88.032057626
1749.80779587,30,87.3189347478
1749.80779587,32.5,86.5221343793
1749.80779587,35,85.7017403768
1749.80779587,37.5,84.9313115272
1749.80779587,40,84.290489901
1749.80779587,42.5,83.8465824882
1749.80779587,45,83.6283871145
1889.9046393,-45,81.6810560353
1889.9046393,-42.5,81.9843718569
1889.9046393,-40,82.5858486603
1889.9046393,-37.5,83.3764822948
1889.9046393,-35,84.2327738619
1889.9046393,-32.5,85.0726133065
1889.9046393,-30,85.8578269244
1889.9046393,-27.5,86.5740534261
1889.9046393,-25,87.2123964138
1889.9046393,-22.5,87.7613496762
1889.9046393,-20,88.2083785556
1889.9046393,-17.5,88.5463016425
1889.9046393,-15,88.7791180583
1889.9046393,-12.5,88.9236798417
1889.9046393,-10,89.0058017257
1889.9046393,-7.5,89.0519100999
1889.9046393,-5,89.0803993149
1889.9046393,-2.5,89.0981945475
1889.9046393,0,89.1045822116
1889.9046393,2.5,89.0981945475
1889.9046393,5,89.0803993149
1889.9046393,7.5,89.0519100999
1889.9046393,10,89.0058017257
1889.9046393,12.5,88.9236798417
1889.9046393,15,88.7791180583
1889.9046393,17.5,88.5463016425
1889.9046393,20,88.2083785556
1889.9046393,22.5,87.7613496762
1889.9046393,25,87.2123964138
1889.9046393,27.5,86.5740534261
1889.9046393,30,85.8578269244
1889.9046393,32.5,85.0726133065
1889.9046393,35,84.2327738619
1889.9046393,37.5,83.3764822948
1889.9046393,40,82.5858486603
1889.9046393,42.5,81.9843718569
1889.9046393,45,81.6810560353
2041.21821499,-45,76.5151506201
2041.21821499,-42.5,78.5688892071
2041.21821499,-40,80.6261320138
2041.21821499,-37.5,82.489853399
2041.21821499,-35,84.0879420336
2041.21821499,-32.5,85.410908093
2041.21821499,-30,86.4781542538
2041.21821499,-27.5,87.3218694563
2041.21821499,-25,87.9783219379
2041.21821499,-22.5,88.4821156976
