freq_hz,angle_deg,spl_db
1500,-90,81.6600527406
1500,-85,82.587673853
1500,-80,82.7175207122
1500,-75,82.3529324123
1500,-70,82.1892069796
1500,-65,83.2634351878
1500,-60,85.4907488973
1500,-55,87.8444601836
1500,-50,89.7722450245
1500,-45,91.1711123145
1500,-40,92.103925461
1500,-35,92.6957452772
1500,-30,93.0911733565
1500,-25,93.4137214469
1500,-20,93.7371543596
1500,-15,94.0827402612
1500,-10,94.4217963318
1500,-5,94.6811965651
1500,0,94.7795267082
1500,5,94.6811965651
1500,10,94.4217963318
1500,15,94.0827402612
1500,20,93.7371543596
1500,25,93.4137214469
1500,30,93.0911733565
1500,35,92.6957452772
1500,40,92.103925461
1500,45,91.1711123145
1500,50,89.7722450245
1500,55,87.8444601836
1500,60,85.4907488973
1500,65,83.2634351878
1500,70,82.1892069796
1500,75,82.3529324123
1500,80,82.7175207122
1500,85,82.587673853
1500,90,81.6600527406
1620.09619893,-90,75.0178244621
1620.09619893,-85,78.2202075381
1620.09619893,-80,80.5918020713
1620.09619893,-75,82.3405185549
1620.09619893,-70,83.7357781555
1620.09619893,-65,84.9881255504
1620.09619893,-60,86.2331887218
1620.09619893,-55,87.5223388649
1620.09619893,-50,88.8394306665
1620.09619893,-45,90.1325725277
1620.09619893,-40,91.3305796287
1620.09619893,-35,92.3437681104
1620.09619893,-30,93.0716702454
1620.09619893,-25,93.4268335637
1620.09619893,-20,93.3671801236
1620.09619893,-15,92.9317605044
1620.09619893,-10,92.2759714459
1620.09619893,-5,91.6750746861
1620.09619893,0,91.4294450866
1620.09619893,5,91.6750746861
1620.09619893,10,92.2759714459
1620.09619893,15,92.9317605044
1620.09619893,20,93.3671801236
1620.09619893,25,93.4268335637
1620.09619893,30,93.0716702454
1620.09619893,35,92.3437681104
1620.09619893,40,91.3305796287
1620.09619893,45,90.1325725277
1620.09619893,50,88.8394306665
1620.09619893,55,87.5223388649
1620.09619893,60,86.2331887218
1620.09619893,65,84.9881255504
1620.09619893,70,83.7357781555
1620.09619893,75,82.3405185549
1620.09619893,80,80.5918020713
1620.09619893,85,78.2202075381
1620.09619893,90,75.0178244621
1749.80779587,-90,74.5284440686
1749.80779587,-85,78.7286843276
1749.80779587,-80,81.5697781761
1749.80779587,-75,83.4660416883
1749.80779587,-70,84.8225408834
1749.80779587,-65,85.9282124308
1749.80779587,-60,86.9964240117
1749.80779587,-55,88.1382854023
1749.80779587,-50,89.3423751186
1749.80779587,-45,90.5294923142
1749.80779587,-40,91.6303121652
1749.80779587,-35,92.6019971883
1749.80779587,-30,93.3914274078
1749.80779587,-25,93.9171107464
1749.80779587,-20,94.1096905889
1749.80779587,-15,93.9797437581
1749.80779587,-10,93.656508522
1749.80779587,-5,93.347390745
1749.80779587,0,93.2243999091
1749.80779587,5,93.347390745
1749.80779587,10,93.656508522
1749.80779587,15,93.9797437581
1749.80779587,20,94.1096905889
1749.80779587,25,93.9171107464
1749.80779587,30,93.3914274078
1749.80779587,35,92.6019971883
1749.80779587,40,91.6303121652
1749.80779587,45,90.5294923142
1749.80779587,50,89.3423751186
1749.80779587,55,88.1382854023
1749.80779587,60,86.9964240117
