freq_hz,angle_deg,spl_db
1500,-45,86.4600493645
1500,-42.5,87.1311564285
1500,-40,87.6562909571
1500,-37.5,88.0234587061
1500,-35,88.2333923948
1500,-32.5,88.297988768
1500,-30,88.2408681121
1500,-27.5,88.0997327301
1500,-25,87.9292033076
1500,-22.5,87.8003321491
1500,-20,87.7899531762
1500,-17.5,87.9556119386
1500,-15,88.3067112747
1500,-12.5,88.7960333876
1500,-10,89.3409182398
1500,-7.5,89.8548666337
1500,-5,90.2680892323
1500,-2.5,90.5334342736
1500,0,90.6246592762
1500,2.5,90.5334342736
1500,5,90.2680892323
1500,7.5,89.8548666337
1500,10,89.3409182398
1500,12.5,88.7960333876
1500,15,88.3067112747
1500,17.5,87.9556119386
1500,20,87.7899531762
1500,22.5,87.8003321491
1500,25,87.9292033076
1500,27.5,88.0997327301
1500,30,88.2408681121
1500,32.5,88.297988768
1500,35,88.2333923948
1500,37.5,88.0234587061
1500,40,87.6562909571
1500,42.5,87.1311564285
1500,45,86.4600493645
1620.09619893,-45,83.6954310277
1620.09619893,-42.5,84.3992520537
1620.09619893,-40,85.2082385844
1620.09619893,-37.5,86.0612151647
1620.09619893,-35,86.9015438222
1620.09619893,-32.5,87.6801921104
1620.09619893,-30,88.3550361317
1620.09619893,-27.5,88.8898941004
1620.09619893,-25,89.2543547695
1620.09619893,-22.5,89.4243383729
1620.09619893,-20,89.3833258674
1620.09619893,-17.5,89.1245864891
1620.09619893,-15,88.655078956
1620.09619893,-12.5,88.0017025049
1620.09619893,-10,87.2196364692
1620.09619893,-7.5,86.3995458197
1620.09619893,-5,85.6653566953
1620.09619893,-2.5,85.1525028626
1620.09619893,0,84.9680053485
1620.09619893,2.5,85.1525028626
1620.09619893,5,85.6653566953
1620.09619893,7.5,86.3995458197
1620.09619893,10,87.2196364692
1620.09619893,12.5,88.0017025049
1620.09619893,15,88.655078956
1620.09619893,17.5,89.1245864891
1620.09619893,20,89.3833258674
1620.09619893,22.5,89.4243383729
1620.09619893,25,89.2543547695
1620.09619893,27.5,88.8898941004
1620.09619893,30,88.3550361317
1620.09619893,32.5,87.6801921104
1620.09619893,35,86.9015438222
1620.09619893,37.5,86.0612151647
1620.09619893,40,85.2082385844
1620.09619893,42.5,84.3992520537
1620.09619893,45,83.6954310277
1749.80779587,-45,83.2426917954
1749.80779587,-42.5,83.8886624707
1749.80779587,-40,84.6038087327
1749.80779587,-37.5,85.3308976048
