freq_hz,angle_deg,spl_db
1500,-45,83.5166752153
1500,-42.5,84.1896481821
1500,-40,84.8829087457
1500,-37.5,85.5329801934
1500,-35,86.0842977733
1500,-32.5,86.5205288602
1500,-30,86.866049124
1500,-27.5,87.1649060663
1500,-25,87.4575811155
1500,-22.5,87.7712098007
1500,-20,88.1174403742
1500,-17.5,88.4831496822
1500,-15,88.8222722697
1500,-12.5,89.0709257951
1500,-10,89.1825101935
1500,-7.5,89.1567031227
1500,-5,89.0445231569
1500,-2.5,88.927279929
1500,0,88.8784118035
1500,2.5,88.927279929
1500,5,89.0445231569
1500,7.5,89.1567031227
1500,10,89.1825101935
1500,12.5,89.0709257951
1500,15,88.8222722697
1500,17.5,88.4831496822
1500,20,88.1174403742
1500,22.5,87.7712098007
1500,25,87.4575811155
1500,27.5,87.1649060663
1500,30,86.866049124
1500,32.5,86.5205288602
1500,35,86.0842977733
1500,37.5,85.5329801934
1500,40,84.8829087457
1500,42.5,84.1896481821
1500,45,83.5166752153
1503.34191665,-45,83.6173117711
1503.34191665,-42.5,84.172917403
1503.34191665,-40,84.7182222734
1503.34191665,-37.5,85.2561076956
1503.34191665,-35,85.7658188186
1503.34191665,-32.5,86.2395179225
1503.34191665,-30,86.6942227518
1503.34191665,-27.5,87.1502752548
1503.34191665,-25,87.6079432336
1503.34191665,-22.5,88.0504973228
1503.34191665,-20,88.4617500379
1503.34191665,-17.5,88.8295664339
1503.34191665,-15,89.1349034206
1503.34191665,-12.5,89.3499153308
1503.34191665,-10,89.4550906078
1503.34191665,-7.5,89.4592600398
1503.34191665,-5,89.4026736663
1503.34191665,-2.5,89.3395342097
1503.34191665,0,89.3131586936
1503.34191665,2.5,89.3395342097
1503.34191665,5,89.4026736663
1503.34191665,7.5,89.4592600398
1503.34191665,10,89.4550906078
1503.34191665,12.5,89.3499153308
1503.34191665,15,89.1349034206
1503.34191665,17.5,88.8295664339
1503.34191665,20,88.4617500379
1503.34191665,22.5,88.0504973228
1503.34191665,25,87.6079432336
