freq_hz,angle_deg,spl_db
1500,-45,85.967124952
1500,-42.5,86.2001755765
1500,-40,86.0223124045
1500,-37.5,85.6039151971
1500,-35,85.1323826458
1500,-32.5,84.7135158693
1500,-30,84.3496865302
1500,-27.5,84.0953613979
1500,-25,84.1860967777
1500,-22.5,84.8249637909
1500,-20,85.8552200431
1500,-17.5,86.9316326657
1500,-15,87.838547914
1500,-12.5,88.5233311595
1500,-10,89.0108619554
1500,-7.5,89.3424902736
1500,-5,89.5532297026
1500,-2.5,89.6686265235
1500,0,89.7051356713
1500,2.5,89.6686265235
1500,5,89.5532297026
1500,7.5,89.3424902736
1500,10,89.0108619554
1500,12.5,88.5233311595
1500,15,87.838547914
1500,17.5,86.9316326657
1500,20,85.8552200431
1500,22.5,84.8249637909
1500,25,84.1860967777
1500,27.5,84.0953613979
1500,30,84.3496865302
1500,32.5,84.7135158693
1500,35,85.1323826458
1500,37.5,85.6039151971
1500,40,86.0223124045
1500,42.5,86.2001755765
1500,45,85.967124952
1503.34191665,-45,86.313292386
1503.34191665,-42.5,86.5233233607
1503.34191665,-40,86.217271158
1503.34191665,-37.5,85.4976160933
1503.34191665,-35,84.5313456851
1503.34191665,-32.5,83.5352860318
1503.34191665,-30,82.7422629952
1503.34191665,-27.5,82.4400413044
1503.34191665,-25,82.9328093021
1503.34191665,-22.5,84.1540269481
1503.34191665,-20,85.6236748952
1503.34191665,-17.5,86.9365156546
1503.34191665,-15,87.9408118648
1503.34191665,-12.5,88.6397278276
1503.34191665,-10,89.0939205233
1503.34191665,-7.5,89.3718670139
1503.34191665,-5,89.5302032594
1503.34191665,-2.5,89.6091381857
1503.34191665,0,89.6327517426
1503.34191665,2.5,89.6091381857
1503.34191665,5,89.5302032594
1503.34191665,7.5,89.3718670139
1503.34191665,10,89.0939205233
1503.34191665,12.5,88.6397278276
1503.34191665,15,87.9408118648
1503.34191665,17.5,86.9365156546
1503.34191665,20,85.6236748952
1503.34191665,22.5,84.1540269481
1503.34191665,25,82.9328093021
1503.34191665,27.5,82.4400413044
1503.34191665,30,82.7422629952
1503.34191665,32.5,83.5352860318
1503.34191665,35,84.5313456851
1503.34191665,37.5,85.4976160933
1503.34191665,40,86.217271158
1503.34191665,42.5,86.5233233607
1503.34191665,45,86.313292386
1506.69127891,-45,86.4515094966
1506.69127891,-42.5,86.6857254103
1506.69127891,-40,86.3544565748
1506.69127891,-37.5,85.5069155162
1506.69127891,-35,84.259789098
1506.69127891,-32.5,82.8583954717
1506.69127891,-30,81.7456587453
1506.69127891,-27.5,81.5051807614
1506.69127891,-25,82.3943807916
1506.69127891,-22.5,83.9715872635
1506.69127891,-20,85.6153270175
1506.69127891,-17.5,86.9853333446
1506.69127891,-15,87.9878160065
1506.69127891,-12.5,88.6488814399
1506.69127891,-10,89.0408120346
1506.69127891,-7.5,89.2456431887
1506.69127891,-5,89.3364554951
1506.69127891,-2.5,89.3683997226
1506.69127891,0,89.3752641459
1506.69127891,2.5,89.3683997226
1506.69127891,5,89.3364554951
1506.69127891,7.5,89.2456431887
1506.69127891,10,89.0408120346
1506.69127891,12.5,88.6488814399
1506.69127891,15,87.9878160065
1506.69127891,17.5,86.9853333446
1506.69127891,20,85.6153270175
1506.69127891,22.5,83.9715872635
1506.69127891,25,82.3943807916
1506.69127891,27.5,81.5051807614
1506.69127891,30,81.7456587453
1506.69127891,32.5,82.8583954717
1506.69127891,35,84.259789098
1506.69127891,37.5,85.5069155162
1506.69127891,40,86.3544565748
1506.69127891,42.5,86.6857254103
1506.69127891,45,86.4515094966
1510.04810336,-45,86.377238585
1510.04810336,-42.5,86.6674957034
1510.04810336,-40,86.3914855598
1510.04810336,-37.5,85.5781402206
1510.04810336,-35,84.3314133631
1510.04810336,-32.5,82.9250305369
1510.04810336,-30,81.8984632873
1510.04810336,-27.5,81.8482123167
1510.04810336,-25,82.8218983965
1510.04810336,-22.5,84.3079310823
1510.04810336,-20,85.8083980483
1510.04810336,-17.5,87.05762995
1510.04810336,-15,87.9652769402
1510.04810336,-12.5,88.5401923413
1510.04810336,-10,88.8426644943
1510.04810336,-7.5,88.9552866502
1510.04810336,-5,88.9626051153
1510.04810336,-2.5,88.9356967351
1510.04810336,0,88.9213145569
1510.04810336,2.5,88.9356967351
1510.04810336,5,88.9626051153
1510.04810336,7.5,88.9552866502
1510.04810336,10,88.8426644943
1510.04810336,12.5,88.5401923413
1510.04810336,15,87.9652769402
1510.04810336,17.5,87.05762995
1510.04810336,20,85.8083980483
1510.04810336,22.5,84.3079310823
1510.04810336,25,82.8218983965
1510.04810336,27.5,81.8482123167
1510.04810336,30,81.8984632873
1510.04810336,32.5,82.9250305369
1510.04810336,35,84.3314133631
1510.04810336,37.5,85.5781402206
1510.04810336,40,86.3914855598
1510.04810336,42.5,86.6674957034
1510.04810336,45,86.377238585
1513.41240662,-45,86.1229555939
1513.41240662,-42.5,86.4815730389
1513.41240662,-40,86.3052012701
1513.41240662,-37.5,85.6244546044
1513.41240662,-35,84.5623598033
1513.41240662,-32.5,83.4275744504
1513.41240662,-30,82.7328461549
1513.41240662,-27.5,82.8660013551
1513.41240662,-25,83.7145291217
1513.41240662,-22.5,84.8992036144
1513.41240662,-20,86.1045950013
1513.41240662,-17.5,87.1335569296
1513.41240662,-15,87.8860949715
1513.41240662,-12.5,88.3405437871
1513.41240662,-10,88.5334657364
1513.41240662,-7.5,88.5392019275
1513.41240662,-5,88.449639291
1513.41240662,-2.5,88.3530209377
1513.41240662,0,88.3130669212
1513.41240662,2.5,88.3530209377
1513.41240662,5,88.449639291
1513.41240662,7.5,88.5392019275
1513.41240662,10,88.5334657364
1513.41240662,12.5,88.3405437871
1513.41240662,15,87.8860949715
1513.41240662,17.5,87.1335569296
1513.41240662,20,86.1045950013
1513.41240662,22.5,84.8992036144
1513.41240662,25,83.7145291217
1513.41240662,27.5,82.8660013551
1513.41240662,30,82.7328461549
1513.41240662,32.5,83.4275744504
1513.41240662,35,84.5623598033
1513.41240662,37.5,85.6244546044
1513.41240662,40,86.3052012701
1513.41240662,42.5,86.4815730389
1513.41240662,45,86.1229555939
1516.78420537,-45,85.7490539317
1516.78420537,-42.5,86.165890533
1516.78420537,-40,86.0916070058
1516.78420537,-37.5,85.563266457
1516.78420537,-35,84.723568701
1516.78420537,-32.5,83.8937147276
1516.78420537,-30,83.5114214327
1516.78420537,-27.5,83.7862260099
1516.78420537,-25,84.5334251726
1516.78420537,-22.5,85.4701217958
1516.78420537,-20,86.4033073127
1516.78420537,-17.5,87.2041817861
1516.78420537,-15,87.7842248325
