freq_hz,angle_deg,spl_db
1500,-45,73.3822683613
1500,-42.5,74.0125546602
1500,-40,74.6996123313
1500,-37.5,75.4084779142
1500,-35,76.1007512607
1500,-32.5,76.7378135848
1500,-30,77.2834934114
1500,-27.5,77.7060970834
1500,-25,77.9798055921
1500,-22.5,78.0856789129
1500,-20,78.0127183935
1500,-17.5,77.7595330277
1500,-15,77.3371230291
1500,-12.5,76.7730388627
1500,-10,76.116391552
1500,-7.5,75.4414323266
1500,-5,74.8448117796
1500,-2.5,74.4305265639
1500,0,74.2817195536
1500,2.5,74.4305265639
1500,5,74.8448117796
1500,7.5,75.4414323266
1500,10,76.116391552
1500,12.5,76.7730388627
1500,15,77.3371230291
1500,17.5,77.7595330277
1500,20,78.0127183935
1500,22.5,78.0856789129
1500,25,77.9798055921
1500,27.5,77.7060970834
1500,30,77.2834934114
1500,32.5,76.7378135848
1500,35,76.1007512607
1500,37.5,75.4084779142
1500,40,74.6996123313
1500,42.5,74.0125546602
1500,45,73.3822683613
1575.31661946,-45,73.7613424446
1575.31661946,-42.5,74.3065145949
1575.31661946,-40,74.9030531558
1575.31661946,-37.5,75.5284436964
1575.31661946,-35,76.1591169179
1575.31661946,-32.5,76.7682339312
1575.31661946,-30,77.324757533
1575.31661946,-27.5,77.7952619069
1575.31661946,-25,78.1477140549
1575.31661946,-22.5,78.355674915
1575.31661946,-20,78.4020071943
1575.31661946,-17.5,78.282137431
1575.31661946,-15,78.0073094832
1575.31661946,-12.5,77.607761033
1575.31661946,-10,77.1343462469
1575.31661946,-7.5,76.6554381541
1575.31661946,-5,76.2462160454
1575.31661946,-2.5,75.9723437137
1575.31661946,0,75.8763062257
1575.31661946,2.5,75.9723437137
1575.31661946,5,76.2462160454
1575.31661946,7.5,76.6554381541
1575.31661946,10,77.1343462469
1575.31661946,12.5,77.607761033
1575.31661946,15,78.0073094832
1575.31661946,17.5,78.282137431
1575.31661946,20,78.4020071943
1575.31661946,22.5,78.355674915
1575.31661946,25,78.1477140549
1575.31661946,27.5,77.7952619069
1575.31661946,30,77.324757533
1575.31661946,32.5,76.7682339312
1575.31661946,35,76.1591169179
1575.31661946,37.5,75.5284436964
1575.31661946,40,74.9030531558
1575.31661946,42.5,74.3065145949
1575.31661946,45,73.7613424446
1654.41496769,-45,74.8724879068
1654.41496769,-42.5,75.596250521
1654.41496769,-40,76.2995316999
1654.41496769,-37.5,76.9592930486
1654.41496769,-35,77.5612337693
1654.41496769,-32.5,78.0959676034
1654.41496769,-30,78.5543793303
1654.41496769,-27.5,78.9245850028
1654.41496769,-25,79.1918692645
1654.41496769,-22.5,79.3416306837
1654.41496769,-20,79.3643511804
1654.41496769,-17.5,79.2612792496
1654.41496769,-15,79.0494390143
1654.41496769,-12.5,78.763947626
1654.41496769,-10,78.4545413534
1654.41496769,-7.5,78.173998844
1654.41496769,-5,77.9619725133
1654.41496769,-2.5,77.8353807668
1654.41496769,0,77.7940515744
1654.41496769,2.5,77.8353807668
1654.41496769,5,77.9619725133
1654.41496769,7.5,78.173998844
1654.41496769,10,78.4545413534
1654.41496769,12.5,78.763947626
1654.41496769,15,79.0494390143
1654.41496769,17.5,79.2612792496
1654.41496769,20,79.3643511804
1654.41496769,22.5,79.3416306837
1654.41496769,25,79.1918692645
1654.41496769,27.5,78.9245850028
1654.41496769,30,78.5543793303
1654.41496769,32.5,78.0959676034
1654.41496769,35,77.5612337693
1654.41496769,37.5,76.9592930486
1654.41496769,40,76.2995316999
1654.41496769,42.5,75.596250521
1654.41496769,45,74.8724879068
1737.48492938,-45,73.6378301589
1737.48492938,-42.5,74.2618695109
1737.48492938,-40,74.8753751564
1737.48492938,-37.5,75.4472038036
1737.48492938,-35,75.9660555759
1737.48492938,-32.5,76.436577995
1737.48492938,-30,76.8697418331
1737.48492938,-27.5,77.2721131774
1737.48492938,-25,77.6395597769
1737.48492938,-22.5,77.9590768403
1737.48492938,-20,78.2174300023
1737.48492938,-17.5,78.4111634713
1737.48492938,-15,78.5520663607
1737.48492938,-12.5,78.6642527192
1737.48492938,-10,78.7726176085
1737.48492938,-7.5,78.8882380801
1737.48492938,-5,79.0009442203
1737.48492938,-2.5,79.0854994367
1737.48492938,0,79.117060717
1737.48492938,2.5,79.0854994367
1737.48492938,5,79.0009442203
1737.48492938,7.5,78.8882380801
1737.48492938,10,78.7726176085
1737.48492938,12.5,78.6642527192
1737.48492938,15,78.5520663607
1737.48492938,17.5,78.4111634713
1737.48492938,20,78.2174300023
1737.48492938,22.5,77.9590768403
1737.48492938,25,77.6395597769
1737.48492938,27.5,77.2721131774
1737.48492938,30,76.8697418331
1737.48492938,32.5,76.436577995
1737.48492938,35,75.9660555759
1737.48492938,37.5,75.4472038036
1737.48492938,40,74.8753751564
1737.48492938,42.5,74.2618695109
1737.48492938,45,73.6378301589
1824.72592354,-45,72.9541058314
1824.72592354,-42.5,74.147390618
1824.72592354,-40,75.2540032851
1824.72592354,-37.5,76.2137853467
1824.72592354,-35,77.0032685815
1824.72592354,-32.5,77.6266537445
1824.72592354,-30,78.1071724114
1824.72592354,-27.5,78.4787495556
1824.72592354,-25,78.777368338
1824.72592354,-22.5,79.0335949065
1824.72592354,-20,79.269245201
1824.72592354,-17.5,79.4992456568
1824.72592354,-15,79.7352118392
1824.72592354,-12.5,79.9851979739
1824.72592354,-10,80.2479613476
1824.72592354,-7.5,80.5069050667
1824.72592354,-5,80.7310152085
1824.72592354,-2.5,80.8843902022
1824.72592354,0,80.9390094758
1824.72592354,2.5,80.8843902022
1824.72592354,5,80.7310152085
1824.72592354,7.5,80.5069050667
1824.72592354,10,80.2479613476
1824.72592354,12.5,79.9851979739
1824.72592354,15,79.7352118392
1824.72592354,17.5,79.4992456568
1824.72592354,20,79.269245201
1824.72592354,22.5,79.0335949065
1824.72592354,25,78.777368338
1824.72592354,27.5,78.4787495556
1824.72592354,30,78.1071724114
1824.72592354,32.5,77.6266537445
1824.72592354,35,77.0032685815
1824.72592354,37.5,76.2137853467
1824.72592354,40,75.2540032851
1824.72592354,42.5,74.147390618
1824.72592354,45,72.9541058314
1916.3473822,-45,79.3207540733
1916.3473822,-42.5,79.37158942
1916.3473822,-40,79.3572837681
1916.3473822,-37.5,79.3291150714
1916.3473822,-35,79.3247518393
1916.3473822,-32.5,79.3530986967
1916.3473822,-30,79.3933577299
1916.3473822,-27.5,79.4094371417
1916.3473822,-25,79.3685629894
1916.3473822,-22.5,79.2537302582
1916.3473822,-20,79.0682848977
1916.3473822,-17.5,78.8358271326
1916.3473822,-15,78.5971697554
1916.3473822,-12.5,78.4018163376
1916.3473822,-10,78.2904627012
1916.3473822,-7.5,78.2735106214
1916.3473822,-5,78.3222281809
