freq_hz,angle_deg,spl_db
1500,-45,89.5407316799
1500,-42.5,89.9482550047
1500,-40,90.2542826268
1500,-37.5,90.4433516133
1500,-35,90.5025704232
1500,-32.5,90.4227369186
1500,-30,90.2009837647
1500,-27.5,89.8464866938
1500,-25,89.3910988813
1500,-22.5,88.9049761633
1500,-20,88.5079247152
1500,-17.5,88.3480092398
1500,-15,88.5230827039
1500,-12.5,89.000929723
1500,-10,89.6391480427
1500,-7.5,90.2774331477
1500,-5,90.7979354812
1500,-2.5,91.1320471166
1500,0,91.2466330252
1500,2.5,91.1320471166
1500,5,90.7979354812
1500,7.5,90.2774331477
1500,10,89.6391480427
1500,12.5,89.000929723
1500,15,88.5230827039
1500,17.5,88.3480092398
1500,20,88.5079247152
1500,22.5,88.9049761633
1500,25,89.3910988813
1500,27.5,89.8464866938
1500,30,90.2009837647
1500,32.5,90.4227369186
1500,35,90.5025704232
1500,37.5,90.4433516133
1500,40,90.2542826268
1500,42.5,89.9482550047
1500,45,89.5407316799
1620.09619893,-45,86.7317529335
1620.09619893,-42.5,87.1944711514
1620.09619893,-40,87.7671623154
1620.09619893,-37.5,88.4156952394
1620.09619893,-35,89.09461439
1620.09619893,-32.5,89.7558507933
1620.09619893,-30,90.3550418871
1620.09619893,-27.5,90.8549891372
1620.09619893,-25,91.2270675058
1620.09619893,-22.5,91.4516588794
1620.09619893,-20,91.518473492
1620.09619893,-17.5,91.4273359064
1620.09619893,-15,91.1897388239
1620.09619893,-12.5,90.8311169105
1620.09619893,-10,90.3931741709
1620.09619893,-7.5,89.9345603288
1620.09619893,-5,89.5270069414
1620.09619893,-2.5,89.2440172845
1620.09619893,0,89.1424736989
1620.09619893,2.5,89.2440172845
1620.09619893,5,89.5270069414
1620.09619893,7.5,89.9345603288
1620.09619893,10,90.3931741709
1620.09619893,12.5,90.8311169105
1620.09619893,15,91.1897388239
1620.09619893,17.5,91.4273359064
1620.09619893,20,91.518473492
1620.09619893,22.5,91.4516588794
1620.09619893,25,91.2270675058
1620.09619893,27.5,90.8549891372
1620.09619893,30,90.3550418871
1620.09619893,32.5,89.7558507933
1620.09619893,35,89.09461439
