freq_hz,angle_deg,spl_db
1500,-45,84.2071535034
1500,-42.5,84.6027549108
1500,-40,84.8992019202
1500,-37.5,85.0887445042
1500,-35,85.1757113895
1500,-32.5,85.1799403126
1500,-30,85.1419137549
1500,-27.5,85.1269493245
1500,-25,85.2205259305
1500,-22.5,85.5042342247
1500,-20,86.0157067627
1500,-17.5,86.7231346574
1500,-15,87.5412061387
1500,-12.5,88.3713928435
1500,-10,89.131737071
1500,-7.5,89.7654462536
1500,-5,90.2372628535
1500,-2.5,90.5270441222
1500,0,90.6246592762
1500,2.5,90.5270441222
1500,5,90.2372628535
1500,7.5,89.7654462536
1500,10,89.131737071
1500,12.5,88.3713928435
1500,15,87.5412061387
1500,17.5,86.7231346574
1500,20,86.0157067627
1500,22.5,85.5042342247
1500,25,85.2205259305
1500,27.5,85.1269493245
1500,30,85.1419137549
1500,32.5,85.1799403126
1500,35,85.1757113895
1500,37.5,85.0887445042
1500,40,84.8992019202
1500,42.5,84.6027549108
1500,45,84.2071535034
1620.09619893,-45,82.1070365911
1620.09619893,-42.5,82.4651541999
1620.09619893,-40,83.0248448512
1620.09619893,-37.5,83.7399913379
1620.09619893,-35,84.5379036785
1620.09619893,-32.5,85.3406307944
1620.09619893,-30,86.0800389002
1620.09619893,-27.5,86.7037739527
1620.09619893,-25,87.1753171866
1620.09619893,-22.5,87.4719625414
1620.09619893,-20,87.5830302249
1620.09619893,-17.5,87.509323082
1620.09619893,-15,87.2641374028
1620.09619893,-12.5,86.8757079149
1620.09619893,-10,86.390330688
1620.09619893,-7.5,85.8741784657
1620.09619893,-5,85.4101092719
1620.09619893,-2.5,85.0851434583
1620.09619893,0,84.9680053485
1620.09619893,2.5,85.0851434583
1620.09619893,5,85.4101092719
1620.09619893,7.5,85.8741784657
1620.09619893,10,86.390330688
1620.09619893,12.5,86.8757079149
1620.09619893,15,87.2641374028
1620.09619893,17.5,87.509323082
1620.09619893,20,87.5830302249
1620.09619893,22.5,87.4719625414
1620.09619893,25,87.1753171866
1620.09619893,27.5,86.7037739527
1620.09619893,30,86.0800389002
1620.09619893,32.5,85.3406307944
1620.09619893,35,84.5379036785
1620.09619893,37.5,83.7399913379
1620.09619893,40,83.0248448512
1620.09619893,42.5,82.4651541999
1620.09619893,45,82.1070365911
1749.80779587,-45,83.7930498853
1749.80779587,-42.5,84.1417964375
1749.80779587,-40,84.6502742858
1749.80779587,-37.5,85.2840327966
1749.80779587,-35,85.9884859195
1749.80779587,-32.5,86.7041043747
1749.80779587,-30,87.3761629341
1749.80779587,-27.5,87.9589303354
1749.80779587,-25,88.4168811175
1749.80779587,-22.5,88.7250061471
1749.80779587,-20,88.8692697103
1749.80779587,-17.5,88.8476712383
1749.80779587,-15,88.6720313473
1749.80779587,-12.5,88.3701437766
1749.80779587,-10,87.9870737832
1749.80779587,-7.5,87.5833404371
1749.80779587,-5,87.2276047295
1749.80779587,-2.5,86.9838585719
1749.80779587,0,86.8972192867
1749.80779587,2.5,86.9838585719
1749.80779587,5,87.2276047295
1749.80779587,7.5,87.5833404371
1749.80779587,10,87.9870737832
1749.80779587,12.5,88.3701437766
1749.80779587,15,88.6720313473
1749.80779587,17.5,88.8476712383
1749.80779587,20,88.8692697103
1749.80779587,22.5,88.7250061471
1749.80779587,25,88.4168811175
1749.80779587,27.5,87.9589303354
1749.80779587,30,87.3761629341
1749.80779587,32.5,86.7041043747
1749.80779587,35,85.9884859195
1749.80779587,37.5,85.2840327966
1749.80779587,40,84.6502742858
1749.80779587,42.5,84.1417964375
1749.80779587,45,83.7930498853
1889.9046393,-45,81.8312360328
1889.9046393,-42.5,82.0636632454
1889.9046393,-40,82.5491094786
1889.9046393,-37.5,83.216404651
1889.9046393,-35,83.9801940346
1889.9046393,-32.5,84.7756857892
1889.9046393,-30,85.5608094911
1889.9046393,-27.5,86.3043883146
1889.9046393,-25,86.9774251915
1889.9046393,-22.5,87.5525418511
1889.9046393,-20,88.0087028986
1889.9046393,-17.5,88.3366423589
1889.9046393,-15,88.5420438691
1889.9046393,-12.5,88.6452023134
1889.9046393,-10,88.6766649299
1889.9046393,-7.5,88.6693883595
1889.9046393,-5,88.6501626026
1889.9046393,-2.5,88.6347532501
1889.9046393,0,88.6292277235
1889.9046393,2.5,88.6347532501
1889.9046393,5,88.6501626026
1889.9046393,7.5,88.6693883595
1889.9046393,10,88.6766649299
1889.9046393,12.5,88.6452023134
1889.9046393,15,88.5420438691
1889.9046393,17.5,88.3366423589
1889.9046393,20,88.0087028986
1889.9046393,22.5,87.5525418511
1889.9046393,25,86.9774251915
1889.9046393,27.5,86.3043883146
1889.9046393,30,85.5608094911
1889.9046393,32.5,84.7756857892
1889.9046393,35,83.9801940346
1889.9046393,37.5,83.216404651
1889.9046393,40,82.5491094786
1889.9046393,42.5,82.0636632454
1889.9046393,45,81.8312360328
2041.21821499,-45,79.6472414525
2041.21821499,-42.5,80.7497149184
2041.21821499,-40,82.0779555621
2041.21821499,-37.5,83.4240507688
2041.21821499,-35,84.6557240496
2041.21821499,-32.5,85.7185375376
2041.21821499,-30,86.6066618781
2041.21821499,-27.5,87.3379948748
2041.21821499,-25,87.9380653438
2041.21821499,-22.5,88.4305213591
2041.21821499,-20,88.8330996087
2041.21821499,-17.5,89.1583232391
2041.21821499,-15,89.4168129814
2041.21821499,-12.5,89.6199730357
2041.21821499,-10,89.7796350806
2041.21821499,-7.5,89.9048689664
2041.21821499,-5,89.9988010526
2041.21821499,-2.5,90.0586233606
2041.21821499,0,90.0793549312
2041.21821499,2.5,90.0586233606
2041.21821499,5,89.9988010526
2041.21821499,7.5,89.9048689664
2041.21821499,10,89.7796350806
2041.21821499,12.5,89.6199730357
2041.21821499,15,89.4168129814
2041.21821499,17.5,89.1583232391
2041.21821499,20,88.8330996087
2041.21821499,22.5,88.4305213591
2041.21821499,25,87.9380653438
2041.21821499,27.5,87.3379948748
2041.21821499,30,86.6066618781
2041.21821499,32.5,85.7185375376
2041.21821499,35,84.6557240496
2041.21821499,37.5,83.4240507688
2041.21821499,40,82.0779555621
2041.21821499,42.5,80.7497149184
2041.21821499,45,79.6472414525
2204.64658086,-45,86.3707915471
2204.64658086,-42.5,86.4674522676
2204.64658086,-40,86.5619623907
2204.64658086,-37.5,86.6591953256
2204.64658086,-35,86.7685209545
2204.64658086,-32.5,86.904747889
2204.64658086,-30,87.0817775774
2204.64658086,-27.5,87.3022681458
2204.64658086,-25,87.5512574678
2204.64658086,-22.5,87.7998411286
2204.64658086,-20,88.0170244608
2204.64658086,-17.5,88.1822052499
2204.64658086,-15,88.2919772183
2204.64658086,-12.5,88.3590115873
2204.64658086,-10,88.4038735292
2204.64658086,-7.5,88.4434605835
2204.64658086,-5,88.4824894217
2204.64658086,-2.5,88.5136154382
2204.64658086,0,88.5256978542
2204.64658086,2.5,88.5136154382
2204.64658086,5,88.4824894217
2204.64658086,7.5,88.4434605835
2204.64658086,10,88.4038735292
2204.64658086,12.5,88.3590115873
2204.64658086,15,88.2919772183
2204.64658086,17.5,88.1822052499
2204.64658086,20,88.0170244608
2204.64658086,22.5,87.7998411286
2204.64658086,25,87.5512574678
2204.64658086,27.5,87.3022681458
2204.64658086,30,87.0817775774
2204.64658086,32.5,86.904747889
2204.64658086,35,86.7685209545
2204.64658086,37.5,86.6591953256
2204.64658086,40,86.5619623907
2204.64658086,42.5,86.4674522676
2204.64658086,45,86.3707915471
2381.1596971,-45,80.2991023426
2381.1596971,-42.5,81.5665347351
2381.1596971,-40,83.0092063587
2381.1596971,-37.5,84.4161267418
2381.1596971,-35,85.6603737074
2381.1596971,-32.5,86.6779104408
2381.1596971,-30,87.4457393124
2381.1596971,-27.5,87.9700229088
2381.1596971,-25,88.2807281437
2381.1596971,-22.5,88.4284054385
2381.1596971,-20,88.4793852614
2381.1596971,-17.5,88.5066126482
2381.1596971,-15,88.5753989885
2381.1596971,-12.5,88.726613502
2381.1596971,-10,88.9634477787
2381.1596971,-7.5,89.2497273225
2381.1596971,-5,89.5234556968
2381.1596971,-2.5,89.7195262629
2381.1596971,0,89.7905779199
2381.1596971,2.5,89.7195262629
2381.1596971,5,89.5234556968
2381.1596971,7.5,89.2497273225
2381.1596971,10,88.9634477787
2381.1596971,12.5,88.726613502
2381.1596971,15,88.5753989885
2381.1596971,17.5,88.5066126482
2381.1596971,20,88.4793852614
2381.1596971,22.5,88.4284054385
2381.1596971,25,88.2807281437
2381.1596971,27.5,87.9700229088
2381.1596971,30,87.4457393124
2381.1596971,32.5,86.6779104408
2381.1596971,35,85.6603737074
2381.1596971,37.5,84.4161267418
2381.1596971,40,83.0092063587
2381.1596971,42.5,81.5665347351
2381.1596971,45,80.2991023426
2571.80518288,-45,81.5852480598
2571.80518288,-42.5,82.7938130502
2571.80518288,-40,83.854084581
2571.80518288,-37.5,84.7201329306
2571.80518288,-35,85.4347449004
2571.80518288,-32.5,86.0675909321
2571.80518288,-30,86.6617256695
2571.80518288,-27.5,87.2103399246
2571.80518288,-25,87.6777306877
2571.80518288,-22.5,88.0425711211
2571.80518288,-20,88.329876286
2571.80518288,-17.5,88.6138020554
2571.80518288,-15,88.9843872935
2571.80518288,-12.5,89.4892528411
2571.80518288,-10,90.0958095685
2571.80518288,-7.5,90.7106983076
2571.80518288,-5,91.2297342387
2571.80518288,-2.5,91.5724307851
2571.80518288,0,91.6917147875
2571.80518288,2.5,91.5724307851
2571.80518288,5,91.2297342387
2571.80518288,7.5,90.7106983076
2571.80518288,10,90.0958095685
2571.80518288,12.5,89.4892528411
2571.80518288,15,88.9843872935
2571.80518288,17.5,88.6138020554
2571.80518288,20,88.329876286
