freq_hz,angle_deg,spl_db
1500,-45,84.4374507003
1500,-42.5,85.2902740712
1500,-40,86.1171781496
1500,-37.5,86.8751706287
1500,-35,87.5366594874
1500,-32.5,88.0835433625
1500,-30,88.5012078774
1500,-27.5,88.7743591534
1500,-25,88.8852862016
1500,-22.5,88.8144677381
1500,-20,88.5431990224
1500,-17.5,88.0581452149
1500,-15,87.3583666052
1500,-12.5,86.4659382259
1500,-10,85.4403724379
1500,-7.5,84.3915864936
1500,-5,83.4750103666
1500,-2.5,82.8515387063
1500,0,82.6316466807
1500,2.5,82.8515387063
1500,5,83.4750103666
1500,7.5,84.3915864936
1500,10,85.4403724379
1500,12.5,86.4659382259
1500,15,87.3583666052
1500,17.5,88.0581452149
1500,20,88.5431990224
1500,22.5,88.8144677381
1500,25,88.8852862016
1500,27.5,88.7743591534
1500,30,88.5012078774
1500,32.5,88.0835433625
1500,35,87.5366594874
1500,37.5,86.8751706287
1500,40,86.1171781496
1500,42.5,85.2902740712
1500,45,84.4374507003
1620.09619893,-45,82.6185118146
1620.09619893,-42.5,83.0777127628
1620.09619893,-40,83.5352679037
1620.09619893,-37.5,83.9780305379
1620.09619893,-35,84.4065340157
1620.09619893,-32.5,84.8258928955
1620.09619893,-30,85.2325220865
1620.09619893,-27.5,85.6047764323
1620.09619893,-25,85.9040499218
1620.09619893,-22.5,86.0858669661
1620.09619893,-20,86.1151299447
1620.09619893,-17.5,85.9808064712
1620.09619893,-15,85.7084574998
1620.09619893,-12.5,85.3667648
1620.09619893,-10,85.0552338768
1620.09619893,-7.5,84.8598927025
1620.09619893,-5,84.7985853772
1620.09619893,-2.5,84.8143342414
1620.09619893,0,84.8307398244
1620.09619893,2.5,84.8143342414
1620.09619893,5,84.7985853772
1620.09619893,7.5,84.8598927025
1620.09619893,10,85.0552338768
1620.09619893,12.5,85.3667648
1620.09619893,15,85.7084574998
1620.09619893,17.5,85.9808064712
1620.09619893,20,86.1151299447
1620.09619893,22.5,86.0858669661
1620.09619893,25,85.9040499218
1620.09619893,27.5,85.6047764323
1620.09619893,30,85.2325220865
1620.09619893,32.5,84.8258928955
1620.09619893,35,84.4065340157
1620.09619893,37.5,83.9780305379
1620.09619893,40,83.5352679037
1620.09619893,42.5,83.0777127628
1620.09619893,45,82.6185118146
1749.80779587,-45,81.395130278
