freq_hz,angle_deg,spl_db
1500,-45,74.4928440686
1500,-42.5,75.3658728588
1500,-40,76.314301001
1500,-37.5,77.3119202705
1500,-35,78.3497233574
1500,-32.5,79.4154189521
1500,-30,80.4878018754
1500,-27.5,81.5417551839
1500,-25,82.5554459619
1500,-22.5,83.5140655173
1500,-20,84.4091756055
1500,-17.5,85.2354423383
1500,-15,85.9870378948
1500,-12.5,86.6553639222
1500,-10,87.2287295197
1500,-7.5,87.693652917
1500,-5,88.0369319968
1500,-2.5,88.247660595
1500,0,88.3187243528
1500,2.5,88.247660595
1500,5,88.0369319968
1500,7.5,87.693652917
1500,10,87.2287295197
1500,12.5,86.6553639222
1500,15,85.9870378948
1500,17.5,85.2354423383
1500,20,84.4091756055
1500,22.5,83.5140655173
1500,25,82.5554459619
1500,27.5,81.5417551839
1500,30,80.4878018754
1500,32.5,79.4154189521
1500,35,78.3497233574
1500,37.5,77.3119202705
1500,40,76.314301001
1500,42.5,75.3658728588
1500,45,74.4928440686
1620.09619893,-45,76.9548234042
1620.09619893,-42.5,77.1980342845
1620.09619893,-40,77.6793228525
1620.09619893,-37.5,78.3678437617
1620.09619893,-35,79.1848032075
1620.09619893,-32.5,80.032298027
1620.09619893,-30,80.8206836183
1620.09619893,-27.5,81.4812939559
1620.09619893,-25,81.9672467717
1620.09619893,-22.5,82.2496412502
1620.09619893,-20,82.3139057637
1620.09619893,-17.5,82.158214519
1620.09619893,-15,81.7945444592
1620.09619893,-12.5,81.2524384159
1620.09619893,-10,80.5848686489
1620.09619893,-7.5,79.8737543141
1620.09619893,-5,79.229222553
1620.09619893,-2.5,78.7739537529
1620.09619893,0,78.6089600519
1620.09619893,2.5,78.7739537529
1620.09619893,5,79.229222553
1620.09619893,7.5,79.8737543141
1620.09619893,10,80.5848686489
1620.09619893,12.5,81.2524384159
1620.09619893,15,81.7945444592
1620.09619893,17.5,82.158214519
1620.09619893,20,82.3139057637
1620.09619893,22.5,82.2496412502
1620.09619893,25,81.9672467717
1620.09619893,27.5,81.4812939559
1620.09619893,30,80.8206836183
1620.09619893,32.5,80.032298027
1620.09619893,35,79.1848032075
1620.09619893,37.5,78.3678437617
1620.09619893,40,77.6793228525
1620.09619893,42.5,77.1980342845
1620.09619893,45,76.9548234042
1749.80779587,-45,76.477199221
1749.80779587,-42.5,76.6537314984
1749.80779587,-40,77.1047173052
1749.80779587,-37.5,77.7944380682
1749.80779587,-35,78.6372781731
1749.80779587,-32.5,79.5330018845
1749.80779587,-30,80.3919595686
1749.80779587,-27.5,81.1442934189
1749.80779587,-25,81.7398919999
1749.80779587,-22.5,82.1456276785
1749.80779587,-20,82.3430459554
1749.80779587,-17.5,82.3276683647
1749.80779587,-15,82.1102956006
1749.80779587,-12.5,81.7202196092
1749.80779587,-10,81.2093115525
1749.80779587,-7.5,80.654063496
1749.80779587,-5,80.1504753366
1749.80779587,-2.5,79.7973181303
1749.80779587,0,79.6701401429
1749.80779587,2.5,79.7973181303
1749.80779587,5,80.1504753366
1749.80779587,7.5,80.654063496
1749.80779587,10,81.2093115525
1749.80779587,12.5,81.7202196092
1749.80779587,15,82.1102956006
1749.80779587,17.5,82.3276683647
1749.80779587,20,82.3430459554
1749.80779587,22.5,82.1456276785
1749.80779587,25,81.7398919999
1749.80779587,27.5,81.1442934189
1749.80779587,30,80.3919595686
1749.80779587,32.5,79.5330018845
1749.80779587,35,78.6372781731
1749.80779587,37.5,77.7944380682
1749.80779587,40,77.1047173052
1749.80779587,42.5,76.6537314984
1749.80779587,45,76.477199221
1889.9046393,-45,73.9358463209
1889.9046393,-42.5,73.9161307869
1889.9046393,-40,74.2994894799
1889.9046393,-37.5,74.9955931915
1889.9046393,-35,75.8648682757
1889.9046393,-32.5,76.8012494294
1889.9046393,-30,77.7405542701
1889.9046393,-27.5,78.63700561
1889.9046393,-25,79.4476310345
1889.9046393,-22.5,80.1320563916
1889.9046393,-20,80.6597263385
1889.9046393,-17.5,81.016739652
1889.9046393,-15,81.2094107897
1889.9046393,-12.5,81.2642482287
1889.9046393,-10,81.2237636987
1889.9046393,-7.5,81.1373142492
1889.9046393,-5,81.0487735203
1889.9046393,-2.5,80.9870881976
1889.9046393,0,80.9654578683
1889.9046393,2.5,80.9870881976
1889.9046393,5,81.0487735203
1889.9046393,7.5,81.1373142492
1889.9046393,10,81.2237636987
1889.9046393,12.5,81.2642482287
1889.9046393,15,81.2094107897
1889.9046393,17.5,81.016739652
1889.9046393,20,80.6597263385
1889.9046393,22.5,80.1320563916
1889.9046393,25,79.4476310345
1889.9046393,27.5,78.63700561
1889.9046393,30,77.7405542701
1889.9046393,32.5,76.8012494294
1889.9046393,35,75.8648682757
1889.9046393,37.5,74.9955931915
1889.9046393,40,74.2994894799
1889.9046393,42.5,73.9161307869
1889.9046393,45,73.9358463209
2041.21821499,-45,71.9077402751
2041.21821499,-42.5,72.6780590262
2041.21821499,-40,73.8720623764
2041.21821499,-37.5,75.219096328
2041.21821499,-35,76.5086154725
2041.21821499,-32.5,77.6449786647
2041.21821499,-30,78.6093954059
2041.21821499,-27.5,79.4182311006
2041.21821499,-25,80.0965190932
2041.21821499,-22.5,80.664002642
2041.21821499,-20,81.131153052
2041.21821499,-17.5,81.5027494577
2041.21821499,-15,81.7846565001
2041.21821499,-12.5,81.9886898234
2041.21821499,-10,82.1323158641
2041.21821499,-7.5,82.2334423719
2041.21821499,-5,82.3040807135
2041.21821499,-2.5,82.3478048131
2041.21821499,0,82.3628729867
2041.21821499,2.5,82.3478048131
2041.21821499,5,82.3040807135
2041.21821499,7.5,82.2334423719
2041.21821499,10,82.1323158641
2041.21821499,12.5,81.9886898234
2041.21821499,15,81.7846565001
2041.21821499,17.5,81.5027494577
2041.21821499,20,81.131153052
2041.21821499,22.5,80.664002642
2041.21821499,25,80.0965190932
2041.21821499,27.5,79.4182311006
2041.21821499,30,78.6093954059
2041.21821499,32.5,77.6449786647
2041.21821499,35,76.5086154725
2041.21821499,37.5,75.219096328
2041.21821499,40,73.8720623764
2041.21821499,42.5,72.6780590262
2041.21821499,45,71.9077402751
2204.64658086,-45,77.3423773053
2204.64658086,-42.5,77.5287914371
2204.64658086,-40,77.7525626363
2204.64658086,-37.5,78.0149197097
2204.64658086,-35,78.324414409
2204.64658086,-32.5,78.6877628383
2204.64658086,-30,79.0968428792
2204.64658086,-27.5,79.5230904043
2204.64658086,-25,79.924272054
2204.64658086,-22.5,80.2582947914
2204.64658086,-20,80.4955671678
2204.64658086,-17.5,80.6258412354
2204.64658086,-15,80.6596647462
2204.64658086,-12.5,80.6250396175
2204.64658086,-10,80.5589739445
2204.64658086,-7.5,80.4949742699
2204.64658086,-5,80.4518190814
2204.64658086,-2.5,80.43112028
2204.64658086,0,80.4256295806
2204.64658086,2.5,80.43112028
2204.64658086,5,80.4518190814
2204.64658086,7.5,80.4949742699
2204.64658086,10,80.5589739445
2204.64658086,12.5,80.6250396175
2204.64658086,15,80.6596647462
2204.64658086,17.5,80.6258412354
2204.64658086,20,80.4955671678
2204.64658086,22.5,80.2582947914
2204.64658086,25,79.924272054
2204.64658086,27.5,79.5230904043
2204.64658086,30,79.0968428792
2204.64658086,32.5,78.6877628383
2204.64658086,35,78.324414409
2204.64658086,37.5,78.0149197097
2204.64658086,40,77.7525626363
2204.64658086,42.5,77.5287914371
2204.64658086,45,77.3423773053
2381.1596971,-45,71.0554706472
2381.1596971,-42.5,72.3854069566
2381.1596971,-40,74.0438821849
2381.1596971,-37.5,75.69637312
2381.1596971,-35,77.1592321063
2381.1596971,-32.5,78.3518568838
2381.1596971,-30,79.2504245385
2381.1596971,-27.5,79.8655644568
2381.1596971,-25,80.2334987139
2381.1596971,-22.5,80.411733999
2381.1596971,-20,80.4735917259
2381.1596971,-17.5,80.4982583474
2381.1596971,-15,80.5562679502
2381.1596971,-12.5,80.6934824365
2381.1596971,-10,80.9183084208
2381.1596971,-7.5,81.1983486216
2381.1596971,-5,81.471734471
2381.1596971,-2.5,81.6701663272
2381.1596971,0,81.7425351673
2381.1596971,2.5,81.6701663272
2381.1596971,5,81.471734471
2381.1596971,7.5,81.1983486216
2381.1596971,10,80.9183084208
2381.1596971,12.5,80.6934824365
2381.1596971,15,80.5562679502
2381.1596971,17.5,80.4982583474
2381.1596971,20,80.4735917259
2381.1596971,22.5,80.411733999
2381.1596971,25,80.2334987139
2381.1596971,27.5,79.8655644568
2381.1596971,30,79.2504245385
2381.1596971,32.5,78.3518568838
2381.1596971,35,77.1592321063
2381.1596971,37.5,75.69637312
2381.1596971,40,74.0438821849
2381.1596971,42.5,72.3854069566
2381.1596971,45,71.0554706472
2571.80518288,-45,72.2642280125
2571.80518288,-42.5,73.5052410369
2571.80518288,-40,74.8266532532
2571.80518288,-37.5,76.0678804204
2571.80518288,-35,77.204721153
2571.80518288,-32.5,78.2445360287
2571.80518288,-30,79.1711044173
2571.80518288,-27.5,79.9449854355
2571.80518288,-25,80.5311979211
2571.80518288,-22.5,80.9246777455
