freq_hz,angle_deg,spl_db
1500,-45,78.0357951363
1500,-42.5,78.8510034748
1500,-40,79.6825064848
1500,-37.5,80.4856422007
1500,-35,81.220318067
1500,-32.5,81.852516721
1500,-30,82.3544956565
1500,-27.5,82.7044576351
1500,-25,82.8862156823
1500,-22.5,82.8892218457
1500,-20,82.7092791393
1500,-17.5,82.3502706498
1500,-15,81.8272400564
1500,-12.5,81.1709643363
1500,-10,80.4334027663
1500,-7.5,79.6916013867
1500,-5,79.0449536649
1500,-2.5,78.59974277
1500,0,78.4404872342
1500,2.5,78.59974277
1500,5,79.0449536649
1500,7.5,79.6916013867
1500,10,80.4334027663
1500,12.5,81.1709643363
1500,15,81.8272400564
1500,17.5,82.3502706498
1500,20,82.7092791393
1500,22.5,82.8892218457
1500,25,82.8862156823
1500,27.5,82.7044576351
1500,30,82.3544956565
1500,32.5,81.852516721
1500,35,81.220318067
1500,37.5,80.4856422007
1500,40,79.6825064848
1500,42.5,78.8510034748
1500,45,78.0357951363
1575.31661946,-45,78.4082203008
1575.31661946,-42.5,79.2485979525
1575.31661946,-40,80.1264185723
1575.31661946,-37.5,80.9945667621
1575.31661946,-35,81.8092003399
1575.31661946,-32.5,82.5319581794
1575.31661946,-30,83.1307694389
1575.31661946,-27.5,83.5799504767
1575.31661946,-25,83.8600735313
1575.31661946,-22.5,83.9579990277
1575.31661946,-20,83.8674416311
1575.31661946,-17.5,83.5904529453
1575.31661946,-15,83.1402055498
1575.31661946,-12.5,82.5453208797
1575.31661946,-10,81.855372055
1575.31661946,-7.5,81.1455665067
1575.31661946,-5,80.5157112135
1575.31661946,-2.5,80.0762134974
1575.31661946,0,79.9178159941
1575.31661946,2.5,80.0762134974
1575.31661946,5,80.5157112135
1575.31661946,7.5,81.1455665067
1575.31661946,10,81.855372055
1575.31661946,12.5,82.5453208797
1575.31661946,15,83.1402055498
1575.31661946,17.5,83.5904529453
1575.31661946,20,83.8674416311
1575.31661946,22.5,83.9579990277
1575.31661946,25,83.8600735313
1575.31661946,27.5,83.5799504767
1575.31661946,30,83.1307694389
1575.31661946,32.5,82.5319581794
1575.31661946,35,81.8092003399
1575.31661946,37.5,80.9945667621
1575.31661946,40,80.1264185723
1575.31661946,42.5,79.2485979525
1575.31661946,45,78.4082203008
1654.41496769,-45,77.4301945474
1654.41496769,-42.5,78.0982409643
1654.41496769,-40,78.8541309651
1654.41496769,-37.5,79.6617898454
1654.41496769,-35,80.4824384687
1654.41496769,-32.5,81.27299273
1654.41496769,-30,81.9881302179
1654.41496769,-27.5,82.5848336812
1654.41496769,-25,83.0267375023
1654.41496769,-22.5,83.2869230624
1654.41496769,-20,83.349510133
1654.41496769,-17.5,83.2111638966
1654.41496769,-15,82.8835598106
1654.41496769,-12.5,82.3972263283
1654.41496769,-10,81.8058916723
1654.41496769,-7.5,81.1882213696
1654.41496769,-5,80.6416169434
1654.41496769,-2.5,80.264239299
1654.41496769,0,80.129417556
1654.41496769,2.5,80.264239299
1654.41496769,5,80.6416169434
1654.41496769,7.5,81.1882213696
1654.41496769,10,81.8058916723
1654.41496769,12.5,82.3972263283
1654.41496769,15,82.8835598106
1654.41496769,17.5,83.2111638966
1654.41496769,20,83.349510133
1654.41496769,22.5,83.2869230624
1654.41496769,25,83.0267375023
1654.41496769,27.5,82.5848336812
1654.41496769,30,81.9881302179
1654.41496769,32.5,81.27299273
1654.41496769,35,80.4824384687
1654.41496769,37.5,79.6617898454
1654.41496769,40,78.8541309651
1654.41496769,42.5,78.0982409643
1654.41496769,45,77.4301945474
1737.48492938,-45,79.0269435157
1737.48492938,-42.5,79.8032581988
1737.48492938,-40,80.5581264657
1737.48492938,-37.5,81.2692561299
1737.48492938,-35,81.9264058445
1737.48492938,-32.5,82.5223319861
1737.48492938,-30,83.0453755927
1737.48492938,-27.5,83.4765436306
1737.48492938,-25,83.791526932
1737.48492938,-22.5,83.9659906655
1737.48492938,-20,83.9819408847
1737.48492938,-17.5,83.8338957092
1737.48492938,-15,83.5345524251
1737.48492938,-12.5,83.1192947912
1737.48492938,-10,82.6468201631
1737.48492938,-7.5,82.191058505
1737.48492938,-5,81.8225618094
