freq_hz,angle_deg,spl_db
1500,-45,76.4156506333
1500,-42.5,78.1828317796
1500,-40,79.8712079425
1500,-37.5,81.4447461418
1500,-35,82.8838316634
1500,-32.5,84.1800846998
1500,-30,85.3334637422
1500,-27.5,86.3500899269
1500,-25,87.2403441876
1500,-22.5,88.0170435636
1500,-20,88.6935921334
1500,-17.5,89.2821420512
1500,-15,89.7919830612
1500,-12.5,90.2284989766
1500,-10,90.5929780888
1500,-7.5,90.8833315077
1500,-5,91.0954823658
1500,-2.5,91.2250044914
1500,0,91.2685847145
1500,2.5,91.2250044914
1500,5,91.0954823658
1500,7.5,90.8833315077
1500,10,90.5929780888
1500,12.5,90.2284989766
1500,15,89.7919830612
1500,17.5,89.2821420512
1500,20,88.6935921334
1500,22.5,88.0170435636
1500,25,87.2403441876
1500,27.5,86.3500899269
1500,30,85.3334637422
1500,32.5,84.1800846998
1500,35,82.8838316634
1500,37.5,81.4447461418
1500,40,79.8712079425
1500,42.5,78.1828317796
1500,45,76.4156506333
1575.31661946,-45,83.8757554142
1575.31661946,-42.5,84.5048642478
1575.31661946,-40,85.0960408259
1575.31661946,-37.5,85.6279653919
1575.31661946,-35,86.0811110196
1575.31661946,-32.5,86.4390522553
1575.31661946,-30,86.6893955487
1575.31661946,-27.5,86.8245888357
1575.31661946,-25,86.8428528311
1575.31661946,-22.5,86.7493743622
1575.31661946,-20,86.5576796696
1575.31661946,-17.5,86.2906947443
1575.31661946,-15,85.9804112176
1575.31661946,-12.5,85.664673312
1575.31661946,-10,85.3803085227
1575.31661946,-7.5,85.1544027139
1575.31661946,-5,84.9985394044
1575.31661946,-2.5,84.9104437901
1575.31661946,0,84.8823766466
1575.31661946,2.5,84.9104437901
1575.31661946,5,84.9985394044
1575.31661946,7.5,85.1544027139
1575.31661946,10,85.3803085227
1575.31661946,12.5,85.664673312
1575.31661946,15,85.9804112176
1575.31661946,17.5,86.2906947443
1575.31661946,20,86.5576796696
1575.31661946,22.5,86.7493743622
1575.31661946,25,86.8428528311
1575.31661946,27.5,86.8245888357
1575.31661946,30,86.6893955487
1575.31661946,32.5,86.4390522553
1575.31661946,35,86.0811110196
1575.31661946,37.5,85.6279653919
1575.31661946,40,85.0960408259
1575.31661946,42.5,84.5048642478
1575.31661946,45,83.8757554142
1654.41496769,-45,83.1403040731
