freq_hz,angle_deg,spl_db
1500,-45,82.7454312489
1500,-42.5,84.0795769154
1500,-40,85.4758443993
1500,-37.5,86.8128543726
1500,-35,87.9399966841
1500,-32.5,88.7300283659
1500,-30,89.1131950717
1500,-27.5,89.0835866688
1500,-25,88.6968615295
1500,-22.5,88.0662092007
1500,-20,87.347696435
1500,-17.5,86.7059262197
1500,-15,86.2688328231
1500,-12.5,86.0914407112
1500,-10,86.1427425118
1500,-7.5,86.3288287458
1500,-5,86.5426189518
1500,-2.5,86.7019951532
1500,0,86.7600689809
1500,2.5,86.7019951532
1500,5,86.5426189518
1500,7.5,86.3288287458
1500,10,86.1427425118
1500,12.5,86.0914407112
1500,15,86.2688328231
1500,17.5,86.7059262197
1500,20,87.347696435
1500,22.5,88.0662092007
1500,25,88.6968615295
1500,27.5,89.0835866688
1500,30,89.1131950717
1500,32.5,88.7300283659
1500,35,87.9399966841
1500,37.5,86.8128543726
1500,40,85.4758443993
1500,42.5,84.0795769154
1500,45,82.7454312489
1503.34191665,-45,82.7046629688
1503.34191665,-42.5,83.9779529274
1503.34191665,-40,85.3341739973
1503.34191665,-37.5,86.6195581602
1503.34191665,-35,87.6979666416
1503.34191665,-32.5,88.4695724071
1503.34191665,-30,88.8815434524
1503.34191665,-27.5,88.9308077926
1503.34191665,-25,88.6640811171
1503.34191665,-22.5,88.1761466251
1503.34191665,-20,87.6004512201
1503.34191665,-17.5,87.0839461721
1503.34191665,-15,86.7457502438
1503.34191665,-12.5,86.6351952221
1503.34191665,-10,86.7180093933
1503.34191665,-7.5,86.9061051807
1503.34191665,-5,87.1062760593
1503.34191665,-2.5,87.2508131955
1503.34191665,0,87.3027697148
1503.34191665,2.5,87.2508131955
1503.34191665,5,87.1062760593
1503.34191665,7.5,86.9061051807
1503.34191665,10,86.7180093933
1503.34191665,12.5,86.6351952221
1503.34191665,15,86.7457502438
1503.34191665,17.5,87.0839461721
1503.34191665,20,87.6004512201
1503.34191665,22.5,88.1761466251
1503.34191665,25,88.6640811171
1503.34191665,27.5,88.9308077926
1503.34191665,30,88.8815434524
1503.34191665,32.5,88.4695724071
1503.34191665,35,87.6979666416
1503.34191665,37.5,86.6195581602
1503.34191665,40,85.3341739973
1503.34191665,42.5,83.9779529274
1503.34191665,45,82.7046629688
1506.69127891,-45,82.5876302341
1506.69127891,-42.5,83.7765476272
1506.69127891,-40,85.1116721924
1506.69127891,-37.5,86.4082213205
1506.69127891,-35,87.5126496651
1506.69127891,-32.5,88.3235073489
1506.69127891,-30,88.7902419387
1506.69127891,-27.5,88.9086992723
1506.69127891,-25,88.7196306152
1506.69127891,-22.5,88.3089826007
1506.69127891,-20,87.802895857
1506.69127891,-17.5,87.3463482364
1506.69127891,-15,87.0601497781
1506.69127891,-12.5,86.9937713199
1506.69127891,-10,87.1111557405
1506.69127891,-7.5,87.3238171602
1506.69127891,-5,87.5398439108
1506.69127891,-2.5,87.6930708106
1506.69127891,0,87.7477582072
1506.69127891,2.5,87.6930708106
1506.69127891,5,87.5398439108
1506.69127891,7.5,87.3238171602
1506.69127891,10,87.1111557405
1506.69127891,12.5,86.9937713199
1506.69127891,15,87.0601497781
1506.69127891,17.5,87.3463482364
1506.69127891,20,87.802895857
1506.69127891,22.5,88.3089826007
1506.69127891,25,88.7196306152
1506.69127891,27.5,88.9086992723
1506.69127891,30,88.7902419387
1506.69127891,32.5,88.3235073489
1506.69127891,35,87.5126496651
1506.69127891,37.5,86.4082213205
1506.69127891,40,85.1116721924
1506.69127891,42.5,83.7765476272
1506.69127891,45,82.5876302341
1510.04810336,-45,82.6932284767
1510.04810336,-42.5,83.5906344322
1510.04810336,-40,84.7450192306
1510.04810336,-37.5,85.9967370214
1510.04810336,-35,87.14373967
1510.04810336,-32.5,88.0354508067
1510.04810336,-30,88.5937357685
1510.04810336,-27.5,88.801999767
1510.04810336,-25,88.6953354072
1510.04810336,-22.5,88.3574451471
1510.04810336,-20,87.9158817271
1510.04810336,-17.5,87.5208880114
1510.04810336,-15,87.2997805963
1510.04810336,-12.5,87.3061451544
1510.04810336,-10,87.5038554712
1510.04810336,-7.5,87.7989929422
1510.04810336,-5,88.088638694
1510.04810336,-2.5,88.2932266582
1510.04810336,0,88.3663658715
1510.04810336,2.5,88.2932266582
1510.04810336,5,88.088638694
1510.04810336,7.5,87.7989929422
1510.04810336,10,87.5038554712
1510.04810336,12.5,87.3061451544
1510.04810336,15,87.2997805963
1510.04810336,17.5,87.5208880114
1510.04810336,20,87.9158817271
1510.04810336,22.5,88.3574451471
1510.04810336,25,88.6953354072
1510.04810336,27.5,88.801999767
1510.04810336,30,88.5937357685
1510.04810336,32.5,88.0354508067
