freq_hz,angle_deg,spl_db
1500,-45,85.9075216637
1500,-42.5,84.9496880181
1500,-40,83.4989958366
1500,-37.5,81.7088337168
1500,-35,79.9836565239
1500,-32.5,79.0298630252
1500,-30,79.4625059548
1500,-27.5,81.1472601353
1500,-25,83.3503470734
1500,-22.5,85.4508149497
1500,-20,87.168371893
1500,-17.5,88.4394248961
1500,-15,89.2982225492
1500,-12.5,89.8197283629
1500,-10,90.0941446014
1500,-7.5,90.211050394
1500,-5,90.2455866231
1500,-2.5,90.2489239511
1500,0,90.2475062077
1500,2.5,90.2489239511
1500,5,90.2455866231
1500,7.5,90.211050394
1500,10,90.0941446014
1500,12.5,89.8197283629
1500,15,89.2982225492
1500,17.5,88.4394248961
1500,20,87.168371893
1500,22.5,85.4508149497
1500,25,83.3503470734
1500,27.5,81.1472601353
1500,30,79.4625059548
1500,32.5,79.0298630252
1500,35,79.9836565239
1500,37.5,81.7088337168
1500,40,83.4989958366
1500,42.5,84.9496880181
1500,45,85.9075216637
1503.34191665,-45,86.5220239135
1503.34191665,-42.5,85.0988402592
1503.34191665,-40,82.8600944065
1503.34191665,-37.5,79.9069626722
1503.34191665,-35,76.9860953595
1503.34191665,-32.5,75.491967092
1503.34191665,-30,75.8233288138
1503.34191665,-27.5,78.1027439975
1503.34191665,-25,81.5177168128
1503.34191665,-22.5,84.6434954603
1503.34191665,-20,87.0084795253
1503.34191665,-17.5,88.6381828257
1503.34191665,-15,89.6663247808
1503.34191665,-12.5,90.2392052169
1503.34191665,-10,90.4979992316
1503.34191665,-7.5,90.5705533425
1503.34191665,-5,90.5594296436
1503.34191665,-2.5,90.5316011144
1503.34191665,0,90.5194510628
1503.34191665,2.5,90.5316011144
1503.34191665,5,90.5594296436
1503.34191665,7.5,90.5705533425
1503.34191665,10,90.4979992316
1503.34191665,12.5,90.2392052169
1503.34191665,15,89.6663247808
1503.34191665,17.5,88.6381828257
1503.34191665,20,87.0084795253
1503.34191665,22.5,84.6434954603
1503.34191665,25,81.5177168128
1503.34191665,27.5,78.1027439975
1503.34191665,30,75.8233288138
1503.34191665,32.5,75.491967092
1503.34191665,35,76.9860953595
1503.34191665,37.5,79.9069626722
1503.34191665,40,82.8600944065
1503.34191665,42.5,85.0988402592
1503.34191665,45,86.5220239135
1506.69127891,-45,87.0860709431
1506.69127891,-42.5,86.3269999258
1506.69127891,-40,85.7979485832
1506.69127891,-37.5,86.0513154056
1506.69127891,-35,86.7922471585
1506.69127891,-32.5,87.3045929236
1506.69127891,-30,87.2091480632
1506.69127891,-27.5,86.5425014481
1506.69127891,-25,85.8370227048
1506.69127891,-22.5,85.9861395724
1506.69127891,-20,87.0704865135
1506.69127891,-17.5,88.2949815968
1506.69127891,-15,89.1680672636
1506.69127891,-12.5,89.6138895951
1506.69127891,-10,89.7219374144
1506.69127891,-7.5,89.6271156892
1506.69127891,-5,89.461589774
1506.69127891,-2.5,89.3258077875
1506.69127891,0,89.2751665789
1506.69127891,2.5,89.3258077875
1506.69127891,5,89.461589774
