freq_hz,angle_deg,spl_db
1500,-45,65.3456981554
1500,-42.5,64.937073389
1500,-40,65.1160459208
1500,-37.5,67.9071925759
1500,-35,71.315202512
1500,-32.5,73.8217917008
1500,-30,75.2792926336
1500,-27.5,75.7871047992
1500,-25,75.4519258825
1500,-22.5,74.3833680843
1500,-20,72.731711967
1500,-17.5,70.7395015108
1500,-15,68.7858227459
1500,-12.5,67.3526892415
1500,-10,66.7715368692
1500,-7.5,66.9008319041
1500,-5,67.3005114738
1500,-2.5,67.6342728248
1500,0,67.7569960139
1500,2.5,67.6342728248
1500,5,67.3005114738
1500,7.5,66.9008319041
1500,10,66.7715368692
1500,12.5,67.3526892415
1500,15,68.7858227459
1500,17.5,70.7395015108
1500,20,72.731711967
1500,22.5,74.3833680843
1500,25,75.4519258825
1500,27.5,75.7871047992
1500,30,75.2792926336
1500,32.5,73.8217917008
1500,35,71.315202512
1500,37.5,67.9071925759
1500,40,65.1160459208
1500,42.5,64.937073389
1500,45,65.3456981554
1503.34191665,-45,65.9096601539
1503.34191665,-42.5,65.7023968844
1503.34191665,-40,65.6458381691
1503.34191665,-37.5,67.6386814681
1503.34191665,-35,70.671333531
1503.34191665,-32.5,73.0929174915
1503.34191665,-30,74.5453283363
1503.34191665,-27.5,75.0760742293
1503.34191665,-25,74.7960378589
1503.34191665,-22.5,73.8478885421
1503.34191665,-20,72.4376671286
1503.34191665,-17.5,70.8551424609
1503.34191665,-15,69.4289160435
1503.34191665,-12.5,68.4270659417
1503.34191665,-10,67.9689602889
1503.34191665,-7.5,67.9621003016
1503.34191665,-5,68.1632604014
1503.34191665,-2.5,68.3550480118
1503.34191665,0,68.428337728
1503.34191665,2.5,68.3550480118
1503.34191665,5,68.1632604014
1503.34191665,7.5,67.9621003016
1503.34191665,10,67.9689602889
1503.34191665,12.5,68.4270659417
1503.34191665,15,69.4289160435
1503.34191665,17.5,70.8551424609
1503.34191665,20,72.4376671286
1503.34191665,22.5,73.8478885421
1503.34191665,25,74.7960378589
1503.34191665,27.5,75.0760742293
1503.34191665,30,74.5453283363
1503.34191665,32.5,73.0929174915
1503.34191665,35,70.671333531
1503.34191665,37.5,67.6386814681
1503.34191665,40,65.6458381691
1503.34191665,42.5,65.7023968844
1503.34191665,45,65.9096601539
1506.69127891,-45,66.744599937
1506.69127891,-42.5,66.6300219278
1506.69127891,-40,66.3409674328
1506.69127891,-37.5,67.5886801906
1506.69127891,-35,70.2040807048
1506.69127891,-32.5,72.5364089803
1506.69127891,-30,73.990338424
1506.69127891,-27.5,74.5426257915
1506.69127891,-25,74.3009773935
1506.69127891,-22.5,73.4368346696
1506.69127891,-20,72.209215955
1506.69127891,-17.5,70.9490193646
1506.69127891,-15,69.9330260721
1506.69127891,-12.5,69.2713816796
1506.69127891,-10,68.9528967357
1506.69127891,-7.5,68.9001698794
1506.69127891,-5,68.982364215
1506.69127891,-2.5,69.0756019847
1506.69127891,0,69.1126164479
1506.69127891,2.5,69.0756019847
1506.69127891,5,68.982364215
1506.69127891,7.5,68.9001698794
1506.69127891,10,68.9528967357
1506.69127891,12.5,69.2713816796
1506.69127891,15,69.9330260721
1506.69127891,17.5,70.9490193646
1506.69127891,20,72.209215955
1506.69127891,22.5,73.4368346696
1506.69127891,25,74.3009773935
1506.69127891,27.5,74.5426257915
1506.69127891,30,73.990338424
1506.69127891,32.5,72.5364089803
1506.69127891,35,70.2040807048
1506.69127891,37.5,67.5886801906
1506.69127891,40,66.3409674328
1506.69127891,42.5,66.6300219278
1506.69127891,45,66.744599937
1510.04810336,-45,67.5345835601
1510.04810336,-42.5,67.4867675998
1510.04810336,-40,67.0360119453
1510.04810336,-37.5,67.5998289405
1510.04810336,-35,69.6848689642
1510.04810336,-32.5,71.8624935001
1510.04810336,-30,73.2882437446
1510.04810336,-27.5,73.8366207825
1510.04810336,-25,73.6042604779
1510.04810336,-22.5,72.7974834645
1510.04810336,-20,71.7435354893
1510.04810336,-17.5,70.8136183032
1510.04810336,-15,70.1980234864
1510.04810336,-12.5,69.8413756356
1510.04810336,-10,69.637940754
1510.04810336,-7.5,69.532979595
1510.04810336,-5,69.4883207857
1510.04810336,-2.5,69.4706688783
1510.04810336,0,69.4653961259
1510.04810336,2.5,69.4706688783
1510.04810336,5,69.4883207857
1510.04810336,7.5,69.532979595
1510.04810336,10,69.637940754
1510.04810336,12.5,69.8413756356
1510.04810336,15,70.1980234864
1510.04810336,17.5,70.8136183032
1510.04810336,20,71.7435354893
1510.04810336,22.5,72.7974834645
1510.04810336,25,73.6042604779
1510.04810336,27.5,73.8366207825
1510.04810336,30,73.2882437446
1510.04810336,32.5,71.8624935001
1510.04810336,35,69.6848689642
1510.04810336,37.5,67.5998289405
1510.04810336,40,67.0360119453
1510.04810336,42.5,67.4867675998
1510.04810336,45,67.5345835601
1513.41240662,-45,68.0856707059
1513.41240662,-42.5,68.1108750883
1513.41240662,-40,67.5700774048
1513.41240662,-37.5,67.5366971195
1513.41240662,-35,68.961283723
1513.41240662,-32.5,70.8809496451
1513.41240662,-30,72.237906441
1513.41240662,-27.5,72.7609067937
1513.41240662,-25,72.5256709511
1513.41240662,-22.5,71.7888040715
1513.41240662,-20,70.9678386712
1513.41240662,-17.5,70.4452343677
1513.41240662,-15,70.2528324891
1513.41240662,-12.5,70.1728674893
1513.41240662,-10,70.0577412781
1513.41240662,-7.5,69.8917059813
1513.41240662,-5,69.7146804305
1513.41240662,-2.5,69.5773870989
1513.41240662,0,69.5251767669
1513.41240662,2.5,69.5773870989
1513.41240662,5,69.7146804305
1513.41240662,7.5,69.8917059813
1513.41240662,10,70.0577412781
1513.41240662,12.5,70.1728674893
1513.41240662,15,70.2528324891
1513.41240662,17.5,70.4452343677
1513.41240662,20,70.9678386712
1513.41240662,22.5,71.7888040715
1513.41240662,25,72.5256709511
1513.41240662,27.5,72.7609067937
1513.41240662,30,72.237906441
1513.41240662,32.5,70.8809496451
1513.41240662,35,68.961283723
1513.41240662,37.5,67.5366971195
1513.41240662,40,67.5700774048
1513.41240662,42.5,68.1108750883
1513.41240662,45,68.0856707059
1516.78420537,-45,68.3143605008
1516.78420537,-42.5,68.4294464652
1516.78420537,-40,67.8735536474
1516.78420537,-37.5,67.3688778037
1516.78420537,-35,68.0044001075
1516.78420537,-32.5,69.4892023763
1516.78420537,-30,70.7056255501
1516.78420537,-27.5,71.1839789799
1516.78420537,-25,70.9595748775
1516.78420537,-22.5,70.3612647551
1516.78420537,-20,69.9051356027
1516.78420537,-17.5,69.8924507471
1516.78420537,-15,70.1220268206
1516.78420537,-12.5,70.2729104126
1516.78420537,-10,70.2204673691
1516.78420537,-7.5,69.9992680939
1516.78420537,-5,69.7091505924
1516.78420537,-2.5,69.4671263181
1516.78420537,0,69.3729319849
1516.78420537,2.5,69.4671263181
1516.78420537,5,69.7091505924
1516.78420537,7.5,69.9992680939
1516.78420537,10,70.2204673691
1516.78420537,12.5,70.2729104126
1516.78420537,15,70.1220268206
1516.78420537,17.5,69.8924507471
1516.78420537,20,69.9051356027
1516.78420537,22.5,70.3612647551
1516.78420537,25,70.9595748775
1516.78420537,27.5,71.1839789799
1516.78420537,30,70.7056255501
1516.78420537,32.5,69.4892023763
1516.78420537,35,68.0044001075
1516.78420537,37.5,67.3688778037
1516.78420537,40,67.8735536474
1516.78420537,42.5,68.4294464652
1516.78420537,45,68.3143605008
1520.1635163,-45,68.2289392973
1520.1635163,-42.5,68.4431162971
1520.1635163,-40,67.9460512085
1520.1635163,-37.5,67.1553340525
