freq_hz,angle_deg,spl_db
1500,-45,80.0524222602
1500,-42.5,80.6457223399
1500,-40,81.3127826376
1500,-37.5,82.0237078912
1500,-35,82.7429546095
1500,-32.5,83.4318477735
1500,-30,84.0513204823
1500,-27.5,84.5648661486
1500,-25,84.9411830809
1500,-22.5,85.1562012842
1500,-20,85.1946935617
1500,-17.5,85.0520328672
1500,-15,84.736719037
1500,-12.5,84.2740278269
1500,-10,83.710349884
1500,-7.5,83.1161468432
1500,-5,82.5830749092
1500,-2.5,82.2097446258
1500,0,82.0751117823
1500,2.5,82.2097446258
1500,5,82.5830749092
1500,7.5,83.1161468432
1500,10,83.710349884
1500,12.5,84.2740278269
1500,15,84.736719037
1500,17.5,85.0520328672
1500,20,85.1946935617
1500,22.5,85.1562012842
1500,25,84.9411830809
1500,27.5,84.5648661486
1500,30,84.0513204823
1500,32.5,83.4318477735
1500,35,82.7429546095
1500,37.5,82.0237078912
1500,40,81.3127826376
1500,42.5,80.6457223399
1500,45,80.0524222602
1575.31661946,-45,80.0734322708
1575.31661946,-42.5,80.5750305347
1575.31661946,-40,81.1434650891
1575.31661946,-37.5,81.762922612
1575.31661946,-35,82.413273019
1575.31661946,-32.5,83.0674320713
1575.31661946,-30,83.6904049509
1575.31661946,-27.5,84.2421038164
1575.31661946,-25,84.6828268355
1575.31661946,-22.5,84.978946055
1575.31661946,-20,85.1073453933
1575.31661946,-17.5,85.0587235751
1575.31661946,-15,84.8405977044
1575.31661946,-12.5,84.4804065629
1575.31661946,-10,84.0276671064
1575.31661946,-7.5,83.552171395
1575.31661946,-5,83.1345924841
1575.31661946,-2.5,82.8496266764
1575.31661946,0,82.7486443674
1575.31661946,2.5,82.8496266764
1575.31661946,5,83.1345924841
1575.31661946,7.5,83.552171395
1575.31661946,10,84.0276671064
1575.31661946,12.5,84.4804065629
1575.31661946,15,84.8405977044
1575.31661946,17.5,85.0587235751
1575.31661946,20,85.1073453933
1575.31661946,22.5,84.978946055
1575.31661946,25,84.6828268355
1575.31661946,27.5,84.2421038164
1575.31661946,30,83.6904049509
1575.31661946,32.5,83.0674320713
1575.31661946,35,82.413273019
1575.31661946,37.5,81.762922612
1575.31661946,40,81.1434650891
1575.31661946,42.5,80.5750305347
1575.31661946,45,80.0734322708
1654.41496769,-45,80.7712876945
1654.41496769,-42.5,81.3767595241
1654.41496769,-40,81.9833182108
1654.41496769,-37.5,82.5707301182
1654.41496769,-35,83.1285776451
1654.41496769,-32.5,83.6524414783
1654.41496769,-30,84.1365948525
1654.41496769,-27.5,84.5678069385
1654.41496769,-25,84.9240439058
1654.41496769,-22.5,85.178844366
1654.41496769,-20,85.3091175604
1654.41496769,-17.5,85.3033444857
1654.41496769,-15,85.1681690804
1654.41496769,-12.5,84.9319208154
1654.41496769,-10,84.6427102666
1654.41496769,-7.5,84.3583501156
1654.41496769,-5,84.1295646901
1654.41496769,-2.5,83.9863277122
1654.41496769,0,83.9382805156
1654.41496769,2.5,83.9863277122
1654.41496769,5,84.1295646901
1654.41496769,7.5,84.3583501156
1654.41496769,10,84.6427102666
1654.41496769,12.5,84.9319208154
1654.41496769,15,85.1681690804
1654.41496769,17.5,85.3033444857
1654.41496769,20,85.3091175604
1654.41496769,22.5,85.178844366
1654.41496769,25,84.9240439058
1654.41496769,27.5,84.5678069385
1654.41496769,30,84.1365948525
1654.41496769,32.5,83.6524414783
1654.41496769,35,83.1285776451
1654.41496769,37.5,82.5707301182
1654.41496769,40,81.9833182108
1654.41496769,42.5,81.3767595241
1654.41496769,45,80.7712876945
1737.48492938,-45,80.2692480306
1737.48492938,-42.5,80.878684483
1737.48492938,-40,81.4708350106
1737.48492938,-37.5,82.0163297705
1737.48492938,-35,82.5032568598
1737.48492938,-32.5,82.9366566416
1737.48492938,-30,83.3305306357
1737.48492938,-27.5,83.6957814727
1737.48492938,-25,84.0304218238
1737.48492938,-22.5,84.3185587188
1737.48492938,-20,84.5393314501
1737.48492938,-17.5,84.6803434986
1737.48492938,-15,84.7480078289
1737.48492938,-12.5,84.7689939645
1737.48492938,-10,84.7798930466
1737.48492938,-7.5,84.80814064
1737.48492938,-5,84.856323791
1737.48492938,-2.5,84.903457625
1737.48492938,0,84.9230509133
1737.48492938,2.5,84.903457625
1737.48492938,5,84.856323791
1737.48492938,7.5,84.80814064
1737.48492938,10,84.7798930466
1737.48492938,12.5,84.7689939645
1737.48492938,15,84.7480078289
1737.48492938,17.5,84.6803434986
1737.48492938,20,84.5393314501
